date,department_id,department_name,priority,tickets_created,tickets_closed,sla_breached_tickets,sla_breach_rate,avg_first_response_hours,avg_resolution_hours,avg_satisfaction_score
2025-12-29,dep_02,billing support,high,6,6,5,0.83,6.47,45.64,3.08
2025-12-29,dep_02,billing support,low,6,6,2,0.33,22.30,59.80,4.38
2025-12-29,dep_02,billing support,medium,12,12,2,0.17,14.86,33.99,4.53
2025-12-29,dep_03,customer success,high,2,2,1,0.50,4.92,19.29,3.85
2025-12-29,dep_03,customer success,low,2,2,0,0.00,52.17,64.44,4.70
2025-12-29,dep_03,customer success,medium,5,5,0,0.00,13.29,32.85,4.52
2025-12-29,dep_04,trust and safety,low,2,2,1,0.50,52.28,84.33,4.10
2025-12-29,dep_04,trust and safety,medium,1,1,1,1.00,31.89,87.91,3.50
2025-12-29,dep_05,platform operations,critical,2,2,2,1.00,1.31,32.31,2.30
2025-12-29,dep_05,platform operations,high,1,1,0,0.00,7.97,17.14,3.70
2025-12-29,dep_05,platform operations,low,3,3,2,0.67,39.40,97.19,3.63
2025-12-29,dep_05,platform operations,medium,1,1,1,1.00,10.82,70.62,3.50
2025-12-30,dep_01,technical support,critical,1,1,0,0.00,0.85,8.49,4.60
2025-12-30,dep_01,technical support,high,4,4,1,0.25,3.44,14.79,4.10
2025-12-30,dep_01,technical support,low,3,3,2,0.67,28.79,70.53,3.67
2025-12-30,dep_01,technical support,medium,2,1,2,1.00,14.59,1853.31,4.00
2025-12-30,dep_02,billing support,critical,2,2,0,0.00,0.59,5.14,5.00
2025-12-30,dep_02,billing support,high,1,1,0,0.00,4.22,7.54,4.20
2025-12-30,dep_02,billing support,low,2,2,0,0.00,22.62,29.09,4.90
2025-12-30,dep_02,billing support,medium,4,4,1,0.25,10.92,28.43,4.55
2025-12-30,dep_03,customer success,high,1,1,0,0.00,4.74,17.46,4.00
2025-12-30,dep_03,customer success,medium,4,4,0,0.00,12.50,18.86,4.60
2025-12-30,dep_04,trust and safety,medium,1,1,0,0.00,17.28,38.22,4.50
2025-12-30,dep_05,platform operations,low,3,3,1,0.33,30.23,86.00,4.20
2025-12-30,dep_05,platform operations,medium,1,1,1,1.00,13.45,70.36,3.30
2025-12-31,dep_01,technical support,critical,1,1,1,1.00,0.97,9.14,4.10
2025-12-31,dep_01,technical support,high,3,3,1,0.33,5.24,14.44,4.10
2025-12-31,dep_01,technical support,low,2,2,0,0.00,23.62,54.04,4.50
2025-12-31,dep_01,technical support,medium,10,10,2,0.20,14.10,36.30,4.50
2025-12-31,dep_02,billing support,medium,4,4,0,0.00,10.19,21.12,4.45
2025-12-31,dep_03,customer success,critical,1,1,0,0.00,0.54,6.70,4.10
2025-12-31,dep_03,customer success,high,2,2,2,1.00,4.47,38.17,3.05
2025-12-31,dep_03,customer success,low,4,4,1,0.25,21.06,62.83,4.22
2025-12-31,dep_04,trust and safety,low,1,1,1,1.00,58.30,75.07,4.10
2025-12-31,dep_04,trust and safety,medium,1,1,0,0.00,17.34,17.84,5.00
2025-12-31,dep_05,platform operations,high,1,1,1,1.00,4.85,39.70,2.50
2025-12-31,dep_05,platform operations,low,1,1,0,0.00,17.10,38.81,4.90
2025-12-31,dep_05,platform operations,medium,4,4,3,0.75,21.68,74.35,3.55
2026-01-01,dep_01,technical support,high,4,4,1,0.25,4.25,18.89,4.12
2026-01-01,dep_01,technical support,low,2,2,0,0.00,22.16,37.13,4.50
2026-01-01,dep_01,technical support,medium,2,2,0,0.00,9.97,26.09,4.45
2026-01-01,dep_02,billing support,high,1,1,0,0.00,4.73,5.23,4.60
2026-01-01,dep_02,billing support,low,6,6,0,0.00,28.68,39.75,4.57
2026-01-01,dep_02,billing support,medium,8,8,0,0.00,12.32,25.82,4.45
2026-01-01,dep_03,customer success,high,1,1,1,1.00,3.50,50.04,2.70
2026-01-01,dep_03,customer success,low,2,2,0,0.00,25.67,46.88,4.85
2026-01-01,dep_03,customer success,medium,3,3,0,0.00,14.23,21.55,4.77
2026-01-01,dep_05,platform operations,high,3,3,3,1.00,7.15,30.15,3.20
2026-01-01,dep_05,platform operations,medium,1,1,0,0.00,10.76,36.43,4.40
2026-01-02,dep_01,technical support,high,3,2,2,0.67,4.55,1211.99,3.85
2026-01-02,dep_01,technical support,medium,3,3,3,1.00,12.45,81.12,3.10
2026-01-02,dep_02,billing support,high,1,1,0,0.00,5.45,5.95,5.00
2026-01-02,dep_02,billing support,low,3,3,1,0.33,36.88,44.01,4.33
2026-01-02,dep_02,billing support,medium,3,3,1,0.33,8.58,59.21,4.27
2026-01-02,dep_03,customer success,critical,2,2,2,1.00,0.62,12.37,3.10
2026-01-02,dep_03,customer success,high,3,3,1,0.33,4.59,15.60,3.53
2026-01-02,dep_03,customer success,medium,1,1,1,1.00,12.81,72.25,3.30
2026-01-02,dep_05,platform operations,high,1,1,1,1.00,3.95,27.38,3.30
2026-01-02,dep_05,platform operations,low,3,3,2,0.67,62.20,102.40,3.97
2026-01-02,dep_05,platform operations,medium,2,2,2,1.00,19.45,56.38,3.80
2026-01-03,dep_01,technical support,high,1,1,0,0.00,3.44,13.15,4.80
2026-01-03,dep_01,technical support,low,2,2,2,1.00,45.30,107.31,3.70
2026-01-03,dep_01,technical support,medium,1,1,0,0.00,9.46,18.81,4.50
2026-01-03,dep_02,billing support,low,1,1,0,0.00,21.53,39.61,4.60
2026-01-03,dep_03,customer success,low,1,1,0,0.00,29.81,30.31,4.40
2026-01-03,dep_03,customer success,medium,3,2,3,1.00,17.15,1230.90,3.55
2026-01-03,dep_05,platform operations,low,3,3,0,0.00,37.59,58.13,4.17
2026-01-04,dep_01,technical support,low,3,3,0,0.00,20.40,36.69,4.70
2026-01-04,dep_01,technical support,medium,1,1,0,0.00,6.69,13.12,4.90
2026-01-04,dep_02,billing support,high,1,1,0,0.00,6.53,7.03,4.70
2026-01-04,dep_03,customer success,medium,1,1,0,0.00,14.54,17.59,4.70
2026-01-04,dep_05,platform operations,medium,1,1,0,0.00,21.75,29.75,5.00
2026-01-05,dep_01,technical support,critical,1,1,1,1.00,1.94,14.08,3.20
2026-01-05,dep_01,technical support,high,4,4,3,0.75,3.96,19.97,3.30
2026-01-05,dep_01,technical support,low,3,3,0,0.00,30.60,56.06,4.47
2026-01-05,dep_01,technical support,medium,7,7,2,0.29,15.62,40.54,4.49
2026-01-05,dep_02,billing support,high,3,3,1,0.33,2.63,12.34,4.17
2026-01-05,dep_02,billing support,low,1,1,0,0.00,22.40,22.90,4.90
2026-01-05,dep_02,billing support,medium,4,4,0,0.00,10.52,21.53,4.62
2026-01-05,dep_03,customer success,high,2,2,1,0.50,4.68,13.69,3.65
2026-01-05,dep_03,customer success,medium,3,3,0,0.00,13.86,37.90,4.57
2026-01-05,dep_04,trust and safety,low,1,1,0,0.00,49.14,49.64,4.70
2026-01-05,dep_04,trust and safety,medium,2,2,1,0.50,13.49,43.98,4.35
2026-01-05,dep_05,platform operations,high,1,1,1,1.00,4.79,35.88,2.80
2026-01-05,dep_05,platform operations,low,1,1,1,1.00,25.10,134.32,3.30
2026-01-05,dep_05,platform operations,medium,1,1,0,0.00,11.82,43.48,4.80
2026-01-06,dep_01,technical support,high,2,2,0,0.00,5.00,17.45,4.30
2026-01-06,dep_01,technical support,low,2,2,0,0.00,26.54,53.06,3.85
2026-01-06,dep_01,technical support,medium,3,3,1,0.33,13.37,36.62,4.30
2026-01-06,dep_02,billing support,high,2,2,2,1.00,5.97,26.95,3.30
2026-01-06,dep_02,billing support,low,1,1,0,0.00,14.41,17.79,5.00
2026-01-06,dep_02,billing support,medium,9,8,2,0.22,10.97,413.20,4.53
2026-01-06,dep_03,customer success,high,3,3,2,0.67,3.93,18.30,3.83
2026-01-06,dep_03,customer success,low,2,2,0,0.00,25.45,25.95,4.40
2026-01-06,dep_03,customer success,medium,4,3,1,0.25,12.60,892.19,4.43
2026-01-06,dep_04,trust and safety,low,1,1,0,0.00,26.76,38.79,4.80
2026-01-06,dep_05,platform operations,medium,3,2,1,0.33,17.28,1190.20,4.15
2026-01-07,dep_01,technical support,high,4,3,2,0.50,3.01,882.72,4.17
2026-01-07,dep_01,technical support,low,2,2,0,0.00,38.48,62.52,4.60
2026-01-07,dep_01,technical support,medium,4,4,1,0.25,9.74,54.30,4.10
2026-01-07,dep_02,billing support,critical,1,1,0,0.00,0.89,5.47,4.40
2026-01-07,dep_02,billing support,high,2,2,0,0.00,5.08,13.55,4.55
2026-01-07,dep_02,billing support,low,3,3,0,0.00,26.22,51.88,4.33
2026-01-07,dep_02,billing support,medium,1,1,0,0.00,4.46,31.11,5.00
2026-01-07,dep_03,customer success,critical,1,1,0,0.00,1.23,7.26,5.00
2026-01-07,dep_03,customer success,medium,1,1,0,0.00,5.79,15.82,4.80
2026-01-07,dep_04,trust and safety,medium,2,2,0,0.00,14.55,35.97,4.60
2026-01-07,dep_05,platform operations,low,1,1,0,0.00,28.84,82.40,3.90
2026-01-07,dep_05,platform operations,medium,2,1,1,0.50,12.76,1748.01,3.90
2026-01-08,dep_01,technical support,high,1,1,0,0.00,2.55,8.88,4.70
2026-01-08,dep_01,technical support,low,2,2,0,0.00,21.71,28.69,4.80
2026-01-08,dep_01,technical support,medium,4,4,1,0.25,13.87,31.07,4.42
2026-01-08,dep_02,billing support,high,1,1,0,0.00,4.34,7.57,5.00
2026-01-08,dep_02,billing support,low,2,2,0,0.00,24.95,54.82,4.75
2026-01-08,dep_02,billing support,medium,4,4,0,0.00,6.96,15.19,4.50
2026-01-08,dep_03,customer success,high,1,1,0,0.00,4.82,7.34,4.70
2026-01-08,dep_03,customer success,low,1,1,0,0.00,28.58,32.87,4.80
2026-01-08,dep_03,customer success,medium,5,5,0,0.00,18.78,21.23,4.42
2026-01-08,dep_04,trust and safety,high,1,1,0,0.00,4.03,6.72,4.40
2026-01-08,dep_04,trust and safety,low,1,1,0,0.00,41.84,69.73,4.90
2026-01-08,dep_04,trust and safety,medium,1,1,1,1.00,30.58,38.30,3.50
2026-01-08,dep_05,platform operations,high,2,2,2,1.00,9.50,28.26,3.25
2026-01-08,dep_05,platform operations,medium,3,3,2,0.67,15.91,54.89,3.83
2026-01-09,dep_01,technical support,critical,1,1,1,1.00,0.63,10.72,2.90
2026-01-09,dep_01,technical support,high,3,3,1,0.33,2.89,23.98,4.07
2026-01-09,dep_01,technical support,low,2,2,0,0.00,34.83,48.15,4.30
2026-01-09,dep_01,technical support,medium,1,1,0,0.00,24.39,24.89,4.20
2026-01-09,dep_02,billing support,high,1,1,0,0.00,3.29,3.79,4.80
2026-01-09,dep_02,billing support,low,3,3,1,0.33,12.41,54.65,4.20
2026-01-09,dep_02,billing support,medium,1,1,0,0.00,15.67,16.17,4.80
2026-01-09,dep_03,customer success,high,1,1,0,0.00,5.21,5.71,4.40
2026-01-09,dep_03,customer success,low,2,1,1,0.50,13.24,1717.16,4.50
2026-01-09,dep_03,customer success,medium,1,1,0,0.00,6.97,8.06,4.50
2026-01-09,dep_04,trust and safety,high,1,1,1,1.00,4.50,21.05,3.10
2026-01-09,dep_04,trust and safety,low,1,1,0,0.00,23.46,58.47,4.40
2026-01-09,dep_05,platform operations,critical,1,1,1,1.00,1.41,11.36,3.10
2026-01-09,dep_05,platform operations,high,2,2,2,1.00,6.04,29.91,3.00
2026-01-09,dep_05,platform operations,low,2,2,1,0.50,28.27,123.61,4.15
2026-01-10,dep_01,technical support,high,2,2,1,0.50,3.73,26.80,3.25
2026-01-10,dep_01,technical support,medium,3,3,0,0.00,15.29,17.41,4.67
2026-01-10,dep_03,customer success,critical,1,1,1,1.00,2.58,10.01,2.80
2026-01-10,dep_03,customer success,medium,1,1,0,0.00,4.83,20.74,4.80
2026-01-11,dep_01,technical support,critical,1,1,1,1.00,0.63,14.74,2.60
2026-01-11,dep_01,technical support,high,2,2,1,0.50,5.52,16.09,4.05
2026-01-11,dep_01,technical support,low,2,2,0,0.00,21.36,37.59,4.55
2026-01-11,dep_01,technical support,medium,2,2,0,0.00,10.97,18.63,4.60
2026-01-11,dep_02,billing support,high,1,1,0,0.00,10.04,10.54,4.70
2026-01-11,dep_02,billing support,low,1,1,0,0.00,27.46,41.45,4.90
2026-01-11,dep_02,billing support,medium,1,1,0,0.00,20.25,20.75,4.60
2026-01-11,dep_03,customer success,medium,1,1,0,0.00,11.68,17.58,4.90
2026-01-11,dep_04,trust and safety,low,1,1,0,0.00,20.70,21.45,4.40
2026-01-11,dep_04,trust and safety,medium,1,1,0,0.00,15.94,28.49,4.80
2026-01-11,dep_05,platform operations,critical,1,1,1,1.00,0.80,9.00,3.20
2026-01-12,dep_01,technical support,critical,1,1,1,1.00,0.74,9.28,3.20
2026-01-12,dep_01,technical support,high,1,1,1,1.00,5.01,19.04,3.50
2026-01-12,dep_01,technical support,low,4,4,1,0.25,13.22,64.30,4.12
2026-01-12,dep_01,technical support,medium,3,3,1,0.33,10.20,35.35,4.17
2026-01-12,dep_02,billing support,critical,2,2,0,0.00,1.42,5.19,4.80
2026-01-12,dep_02,billing support,high,5,5,2,0.40,3.64,15.82,4.24
2026-01-12,dep_02,billing support,medium,2,2,1,0.50,10.37,36.63,4.30
2026-01-12,dep_03,customer success,low,3,3,0,0.00,25.11,44.64,4.17
2026-01-12,dep_03,customer success,medium,1,1,0,0.00,29.44,29.94,4.30
2026-01-12,dep_04,trust and safety,low,1,1,1,1.00,35.15,87.37,3.10
2026-01-12,dep_04,trust and safety,medium,1,1,1,1.00,44.73,45.23,4.40
2026-01-12,dep_05,platform operations,critical,1,1,1,1.00,1.17,19.16,2.80
2026-01-12,dep_05,platform operations,high,2,1,2,1.00,5.61,1692.38,2.90
2026-01-12,dep_05,platform operations,medium,3,3,0,0.00,22.15,37.31,4.67
2026-01-13,dep_01,technical support,high,2,2,1,0.50,5.29,18.96,4.05
2026-01-13,dep_01,technical support,medium,7,7,1,0.14,16.04,31.59,4.14
2026-01-13,dep_02,billing support,high,1,1,0,0.00,3.61,4.34,4.40
2026-01-13,dep_02,billing support,low,4,4,0,0.00,15.04,46.04,4.75
2026-01-13,dep_02,billing support,medium,1,1,1,1.00,14.41,58.62,3.90
2026-01-13,dep_03,customer success,critical,1,1,0,0.00,1.52,5.70,4.40
2026-01-13,dep_03,customer success,high,1,1,0,0.00,6.95,12.25,5.00
2026-01-13,dep_03,customer success,low,2,2,0,0.00,33.73,49.83,4.10
2026-01-13,dep_03,customer success,medium,3,3,1,0.33,15.14,41.66,4.33
2026-01-13,dep_05,platform operations,critical,1,1,1,1.00,1.66,37.60,2.30
2026-01-13,dep_05,platform operations,high,2,2,0,0.00,4.89,14.43,4.55
2026-01-13,dep_05,platform operations,low,2,2,0,0.00,35.41,37.45,4.55
2026-01-13,dep_05,platform operations,medium,2,2,0,0.00,13.63,23.16,4.30
2026-01-14,dep_01,technical support,critical,2,2,1,0.50,1.11,9.14,3.35
2026-01-14,dep_01,technical support,high,2,2,0,0.00,3.20,5.92,4.55
2026-01-14,dep_01,technical support,low,3,3,1,0.33,38.45,67.69,4.67
2026-01-14,dep_01,technical support,medium,7,7,0,0.00,10.86,19.56,4.67
2026-01-14,dep_02,billing support,high,2,1,1,0.50,3.14,1656.47,4.70
2026-01-14,dep_02,billing support,low,1,1,0,0.00,18.70,25.96,4.50
2026-01-14,dep_02,billing support,medium,2,2,1,0.50,10.18,32.84,4.10
2026-01-14,dep_03,customer success,critical,1,1,0,0.00,1.18,5.07,4.30
2026-01-14,dep_03,customer success,low,3,2,2,0.67,20.11,1141.48,4.20
2026-01-14,dep_03,customer success,medium,2,2,0,0.00,8.69,20.54,4.75
2026-01-14,dep_05,platform operations,critical,1,1,1,1.00,1.16,10.88,3.00
2026-01-14,dep_05,platform operations,low,2,2,0,0.00,40.59,42.66,4.65
2026-01-14,dep_05,platform operations,medium,1,1,0,0.00,15.24,35.51,4.40
2026-01-15,dep_01,technical support,high,4,4,2,0.50,4.22,14.32,3.92
2026-01-15,dep_01,technical support,low,1,1,0,0.00,25.24,25.74,4.60
2026-01-15,dep_01,technical support,medium,8,7,2,0.25,14.77,433.46,4.14
2026-01-15,dep_02,billing support,high,2,1,1,0.50,3.12,1637.98,5.00
2026-01-15,dep_02,billing support,low,3,3,0,0.00,32.95,43.15,4.47
2026-01-15,dep_02,billing support,medium,4,4,1,0.25,10.02,34.61,4.58
2026-01-15,dep_03,customer success,high,1,1,0,0.00,6.94,14.54,4.10
2026-01-15,dep_03,customer success,low,1,1,0,0.00,8.37,38.33,5.00
2026-01-15,dep_03,customer success,medium,2,2,0,0.00,14.71,17.43,4.90
2026-01-15,dep_05,platform operations,high,1,1,1,1.00,4.31,26.00,2.90
2026-01-15,dep_05,platform operations,medium,3,3,2,0.67,15.91,57.97,3.90
2026-01-16,dep_01,technical support,critical,1,1,0,0.00,1.13,6.85,4.20
2026-01-16,dep_01,technical support,high,4,4,1,0.25,3.11,12.41,4.53
2026-01-16,dep_01,technical support,low,2,2,1,0.50,39.31,96.11,3.85
2026-01-16,dep_01,technical support,medium,3,3,1,0.33,13.25,39.31,4.47
2026-01-16,dep_02,billing support,critical,1,1,1,1.00,1.26,17.60,3.10
2026-01-16,dep_02,billing support,high,2,2,0,0.00,4.14,7.56,4.85
2026-01-16,dep_02,billing support,low,1,1,0,0.00,19.95,20.45,4.80
2026-01-16,dep_02,billing support,medium,3,3,0,0.00,15.30,25.53,4.37
2026-01-16,dep_03,customer success,low,1,1,0,0.00,16.79,66.72,4.50
2026-01-16,dep_03,customer success,medium,4,4,1,0.25,10.62,50.04,4.20
2026-01-16,dep_04,trust and safety,low,1,1,0,0.00,41.24,41.74,4.70
2026-01-16,dep_04,trust and safety,medium,3,3,3,1.00,15.95,55.48,3.03
2026-01-16,dep_05,platform operations,high,1,1,1,1.00,5.86,19.00,3.50
2026-01-16,dep_05,platform operations,low,1,1,1,1.00,98.11,98.61,4.10
2026-01-16,dep_05,platform operations,medium,1,0,1,1.00,24.83,3247.48,0.00
2026-01-17,dep_01,technical support,high,2,2,1,0.50,5.28,18.59,3.65
2026-01-17,dep_02,billing support,critical,1,1,1,1.00,1.50,14.86,3.60
2026-01-17,dep_02,billing support,medium,1,1,0,0.00,13.03,28.88,4.50
2026-01-17,dep_05,platform operations,medium,2,2,0,0.00,18.07,24.54,4.60
2026-01-18,dep_01,technical support,high,2,2,0,0.00,4.03,5.65,4.50
2026-01-18,dep_01,technical support,low,2,2,0,0.00,30.41,30.91,4.85
2026-01-18,dep_03,customer success,low,1,1,0,0.00,21.55,63.75,5.00
2026-01-18,dep_03,customer success,medium,1,1,0,0.00,10.08,31.81,4.70
2026-01-18,dep_04,trust and safety,medium,1,1,0,0.00,21.06,31.93,4.20
2026-01-18,dep_05,platform operations,medium,2,2,1,0.50,36.94,73.00,4.00
2026-01-19,dep_01,technical support,critical,1,1,0,0.00,3.18,7.04,4.80
2026-01-19,dep_01,technical support,low,3,3,0,0.00,26.00,34.73,4.53
2026-01-19,dep_01,technical support,medium,2,2,0,0.00,9.90,29.41,4.30
2026-01-19,dep_02,billing support,low,2,2,0,0.00,52.22,52.72,4.10
2026-01-19,dep_02,billing support,medium,4,4,1,0.25,8.80,19.12,4.40
2026-01-19,dep_03,customer success,critical,2,2,1,0.50,1.26,7.19,3.75
2026-01-19,dep_03,customer success,high,1,1,0,0.00,2.76,8.95,4.60
2026-01-19,dep_03,customer success,medium,2,2,0,0.00,13.35,33.40,4.50
2026-01-19,dep_04,trust and safety,low,1,1,0,0.00,28.16,68.36,3.80
2026-01-19,dep_04,trust and safety,medium,1,1,0,0.00,9.05,37.94,4.60
2026-01-19,dep_05,platform operations,high,3,3,2,0.67,7.28,33.48,3.43
2026-01-19,dep_05,platform operations,low,3,3,0,0.00,40.64,47.50,4.67
2026-01-19,dep_05,platform operations,medium,5,5,0,0.00,20.37,37.60,4.32
2026-01-20,dep_01,technical support,critical,1,1,0,0.00,0.92,2.89,3.60
2026-01-20,dep_01,technical support,high,1,1,0,0.00,5.99,6.49,5.00
2026-01-20,dep_01,technical support,low,2,2,0,0.00,12.73,40.98,4.95
2026-01-20,dep_01,technical support,medium,7,6,1,0.14,12.35,473.67,4.50
2026-01-20,dep_02,billing support,critical,1,1,0,0.00,0.80,6.64,4.40
2026-01-20,dep_02,billing support,high,1,1,0,0.00,3.51,11.01,4.50
2026-01-20,dep_02,billing support,low,1,1,0,0.00,16.46,16.96,4.80
2026-01-20,dep_02,billing support,medium,3,3,0,0.00,12.73,24.38,4.70
2026-01-20,dep_03,customer success,low,3,3,0,0.00,48.78,49.28,4.70
2026-01-20,dep_03,customer success,medium,3,3,2,0.67,10.93,58.44,3.63
2026-01-20,dep_04,trust and safety,medium,1,1,0,0.00,17.71,39.00,5.00
2026-01-20,dep_05,platform operations,low,4,4,1,0.25,37.96,67.58,4.45
2026-01-20,dep_05,platform operations,medium,2,1,1,0.50,14.96,1588.92,5.00
2026-01-21,dep_01,technical support,critical,1,1,0,0.00,1.62,6.31,4.00
2026-01-21,dep_01,technical support,high,2,2,1,0.50,6.46,22.39,3.90
2026-01-21,dep_01,technical support,low,2,2,1,0.50,38.00,65.75,3.95
2026-01-21,dep_01,technical support,medium,4,3,2,0.50,17.01,805.89,4.17
2026-01-21,dep_02,billing support,critical,1,1,1,1.00,1.04,9.51,3.40
2026-01-21,dep_02,billing support,high,3,3,2,0.67,3.56,17.95,3.40
2026-01-21,dep_02,billing support,low,3,3,0,0.00,19.35,26.40,4.67
2026-01-21,dep_02,billing support,medium,4,3,1,0.25,13.48,796.62,4.67
2026-01-21,dep_03,customer success,low,1,1,0,0.00,14.54,56.74,4.30
2026-01-21,dep_03,customer success,medium,2,2,0,0.00,18.93,20.26,4.45
2026-01-21,dep_04,trust and safety,medium,1,1,0,0.00,34.17,56.04,4.50
2026-01-21,dep_05,platform operations,high,1,1,1,1.00,3.89,26.09,3.60
2026-01-21,dep_05,platform operations,low,2,2,1,0.50,28.59,91.27,4.15
2026-01-21,dep_05,platform operations,medium,4,3,1,0.25,20.09,807.68,4.57
2026-01-22,dep_01,technical support,high,5,5,2,0.40,4.96,24.69,3.82
2026-01-22,dep_01,technical support,low,4,3,1,0.25,18.91,802.17,4.47
2026-01-22,dep_01,technical support,medium,7,7,2,0.29,15.96,36.45,4.09
2026-01-22,dep_02,billing support,critical,2,2,0,0.00,0.74,5.03,4.50
2026-01-22,dep_02,billing support,medium,3,3,0,0.00,11.17,29.24,4.43
2026-01-22,dep_03,customer success,high,1,1,1,1.00,6.61,23.28,3.20
2026-01-22,dep_03,customer success,low,1,1,0,0.00,18.34,46.49,4.60
2026-01-22,dep_03,customer success,medium,3,3,0,0.00,17.46,26.89,4.27
2026-01-22,dep_04,trust and safety,medium,1,1,1,1.00,25.96,53.81,3.60
2026-01-22,dep_05,platform operations,critical,1,1,0,0.00,1.52,5.88,5.00
2026-01-22,dep_05,platform operations,high,1,0,1,1.00,5.90,3104.72,0.00
2026-01-22,dep_05,platform operations,low,1,1,0,0.00,53.32,71.22,4.30
2026-01-22,dep_05,platform operations,medium,2,2,1,0.50,18.21,50.05,3.75
2026-01-23,dep_01,technical support,high,1,1,1,1.00,5.29,25.25,3.20
2026-01-23,dep_01,technical support,low,3,3,0,0.00,44.97,58.56,4.47
2026-01-23,dep_01,technical support,medium,2,2,0,0.00,6.19,8.96,4.55
2026-01-23,dep_02,billing support,high,1,1,0,0.00,4.33,6.62,4.50
2026-01-23,dep_02,billing support,low,2,2,0,0.00,17.88,27.57,5.00
2026-01-23,dep_02,billing support,medium,5,5,0,0.00,12.80,28.70,4.64
2026-01-23,dep_03,customer success,critical,1,1,0,0.00,2.21,7.35,4.30
2026-01-23,dep_03,customer success,low,2,2,0,0.00,18.23,37.36,4.80
2026-01-23,dep_03,customer success,medium,5,5,0,0.00,12.81,20.12,4.66
2026-01-23,dep_04,trust and safety,high,1,1,1,1.00,3.69,13.86,3.20
2026-01-23,dep_04,trust and safety,medium,1,1,0,0.00,13.55,22.88,4.50
2026-01-23,dep_05,platform operations,high,1,1,0,0.00,2.85,7.02,4.60
2026-01-23,dep_05,platform operations,low,2,2,2,1.00,48.97,219.97,2.70
2026-01-23,dep_05,platform operations,medium,2,2,0,0.00,10.30,29.19,4.25
2026-01-24,dep_01,technical support,high,3,3,2,0.67,6.29,17.77,3.80
2026-01-24,dep_01,technical support,low,1,1,0,0.00,7.33,20.45,4.60
2026-01-24,dep_01,technical support,medium,2,2,0,0.00,15.51,21.13,4.50
2026-01-24,dep_02,billing support,medium,2,2,1,0.50,8.23,35.78,4.30
2026-01-24,dep_03,customer success,high,1,1,1,1.00,12.04,26.00,3.20
2026-01-24,dep_03,customer success,medium,1,1,1,1.00,16.62,65.98,3.70
