date,week_start,month,day_of_week,is_weekend,category,channel,priority,department_name,ticket_count,sla_breach_rate,avg_first_response_hours,avg_resolution_hours
2025-12-19,2025-12-15,2025-12,5,0,billing question,email,high,billing support,1,0.00,1.67,3.85
2025-12-19,2025-12-15,2025-12,5,0,billing question,email,medium,billing support,1,0.00,4.86,11.92
2025-12-19,2025-12-15,2025-12,5,0,billing question,phone,high,billing support,1,0.00,1.20,14.12
2025-12-19,2025-12-15,2025-12,5,0,billing question,phone,medium,billing support,1,0.00,9.43,27.76
2025-12-19,2025-12-15,2025-12,5,0,billing question,portal,high,billing support,1,0.00,2.51,6.29
2025-12-19,2025-12-15,2025-12,5,0,billing question,portal,medium,billing support,1,0.00,7.06,12.02
2025-12-19,2025-12-15,2025-12,5,0,bug report,chat,medium,technical support,1,0.00,20.53,55.67
2025-12-19,2025-12-15,2025-12,5,0,bug report,social,medium,technical support,1,0.00,3.48,33.74
2025-12-19,2025-12-15,2025-12,5,0,data export,chat,low,platform operations,1,0.00,39.54,63.10
2025-12-19,2025-12-15,2025-12,5,0,feature request,chat,medium,customer success,1,0.00,14.33,27.78
2025-12-19,2025-12-15,2025-12,5,0,integration issue,email,high,platform operations,2,0.50,7.43,54.19
2025-12-19,2025-12-15,2025-12,5,0,integration issue,email,low,platform operations,1,0.00,32.48,55.51
2025-12-19,2025-12-15,2025-12,5,0,integration issue,phone,medium,platform operations,1,0.00,25.56,26.06
2025-12-19,2025-12-15,2025-12,5,0,invoice dispute,chat,low,billing support,1,0.00,20.68,23.72
2025-12-19,2025-12-15,2025-12,5,0,invoice dispute,email,high,billing support,1,0.00,3.86,9.42
2025-12-19,2025-12-15,2025-12,5,0,invoice dispute,portal,high,billing support,1,1.00,4.84,24.97
2025-12-19,2025-12-15,2025-12,5,0,login access,chat,low,technical support,1,1.00,16.29,3928.78
2025-12-19,2025-12-15,2025-12,5,0,login access,chat,medium,technical support,1,1.00,6.45,58.15
2025-12-19,2025-12-15,2025-12,5,0,login access,email,medium,technical support,2,0.00,7.80,15.68
2025-12-19,2025-12-15,2025-12,5,0,login access,portal,high,technical support,1,0.00,1.87,4.24
2025-12-19,2025-12-15,2025-12,5,0,login access,social,medium,technical support,1,0.00,10.35,15.04
2025-12-19,2025-12-15,2025-12,5,0,onboarding help,chat,low,customer success,1,0.00,20.83,61.65
2025-12-19,2025-12-15,2025-12,5,0,onboarding help,phone,medium,customer success,1,0.00,22.98,24.85
2025-12-19,2025-12-15,2025-12,5,0,onboarding help,portal,medium,customer success,1,0.00,9.23,19.66
2025-12-20,2025-12-15,2025-12,6,1,billing question,chat,high,billing support,2,0.00,5.47,7.84
2025-12-20,2025-12-15,2025-12,6,1,billing question,email,medium,billing support,1,0.00,9.84,10.34
2025-12-20,2025-12-15,2025-12,6,1,bug report,chat,high,technical support,2,0.50,3.32,24.02
2025-12-20,2025-12-15,2025-12,6,1,bug report,chat,medium,technical support,1,1.00,17.31,57.00
2025-12-20,2025-12-15,2025-12,6,1,bug report,email,critical,technical support,1,1.00,1.55,17.73
2025-12-20,2025-12-15,2025-12,6,1,bug report,email,low,technical support,1,0.00,46.15,85.63
2025-12-20,2025-12-15,2025-12,6,1,bug report,phone,medium,technical support,1,0.00,7.74,31.74
2025-12-20,2025-12-15,2025-12,6,1,bug report,portal,critical,technical support,1,1.00,0.89,25.56
2025-12-20,2025-12-15,2025-12,6,1,bug report,portal,low,technical support,1,0.00,27.08,27.58
2025-12-20,2025-12-15,2025-12,6,1,feature request,email,medium,customer success,1,0.00,15.13,25.02
2025-12-20,2025-12-15,2025-12,6,1,feature request,portal,critical,customer success,1,1.00,1.48,8.24
2025-12-20,2025-12-15,2025-12,6,1,integration issue,chat,medium,platform operations,1,1.00,32.04,92.03
2025-12-20,2025-12-15,2025-12,6,1,integration issue,phone,high,platform operations,1,1.00,8.30,30.84
2025-12-20,2025-12-15,2025-12,6,1,integration issue,phone,medium,platform operations,1,0.00,19.80,24.94
2025-12-20,2025-12-15,2025-12,6,1,integration issue,portal,medium,platform operations,1,1.00,21.62,72.68
2025-12-20,2025-12-15,2025-12,6,1,login access,chat,low,technical support,1,0.00,20.03,20.53
2025-12-20,2025-12-15,2025-12,6,1,login access,email,high,technical support,1,1.00,2.83,28.36
2025-12-20,2025-12-15,2025-12,6,1,login access,email,low,technical support,1,0.00,21.70,32.91
2025-12-20,2025-12-15,2025-12,6,1,login access,email,medium,technical support,1,0.00,7.73,8.23
2025-12-20,2025-12-15,2025-12,6,1,login access,phone,high,technical support,1,0.00,5.36,11.24
2025-12-20,2025-12-15,2025-12,6,1,onboarding help,email,low,customer success,1,0.00,28.63,29.13
2025-12-20,2025-12-15,2025-12,6,1,onboarding help,email,medium,customer success,1,0.00,22.98,23.48
2025-12-20,2025-12-15,2025-12,6,1,onboarding help,portal,medium,customer success,1,0.00,12.71,27.85
2025-12-21,2025-12-15,2025-12,7,1,abuse report,chat,low,trust and safety,1,0.00,9.98,36.73
2025-12-21,2025-12-15,2025-12,7,1,billing question,chat,low,billing support,1,0.00,32.15,32.65
2025-12-21,2025-12-15,2025-12,7,1,billing question,chat,medium,billing support,1,1.00,16.47,3874.78
2025-12-21,2025-12-15,2025-12,7,1,billing question,email,high,billing support,1,0.00,2.31,9.98
2025-12-21,2025-12-15,2025-12,7,1,billing question,phone,low,billing support,1,0.00,23.89,26.52
2025-12-21,2025-12-15,2025-12,7,1,billing question,portal,low,billing support,1,0.00,9.48,25.52
2025-12-21,2025-12-15,2025-12,7,1,billing question,social,medium,billing support,1,0.00,18.11,18.61
2025-12-21,2025-12-15,2025-12,7,1,bug report,chat,medium,technical support,1,1.00,9.05,56.30
2025-12-21,2025-12-15,2025-12,7,1,bug report,phone,medium,technical support,1,0.00,25.72,34.27
2025-12-21,2025-12-15,2025-12,7,1,bug report,social,medium,technical support,1,1.00,12.29,117.79
2025-12-21,2025-12-15,2025-12,7,1,data export,email,critical,platform operations,1,0.00,1.16,3.76
2025-12-21,2025-12-15,2025-12,7,1,integration issue,social,medium,platform operations,1,1.00,19.37,47.58
2025-12-21,2025-12-15,2025-12,7,1,invoice dispute,phone,critical,billing support,1,1.00,0.98,9.22
2025-12-21,2025-12-15,2025-12,7,1,login access,chat,medium,technical support,1,0.00,13.55,20.92
2025-12-21,2025-12-15,2025-12,7,1,login access,email,low,technical support,1,0.00,25.72,34.24
2025-12-22,2025-12-22,2025-12,1,0,abuse report,chat,low,trust and safety,1,0.00,45.80,47.68
2025-12-22,2025-12-22,2025-12,1,0,abuse report,portal,high,trust and safety,1,1.00,5.43,3848.80
2025-12-22,2025-12-22,2025-12,1,0,billing question,chat,high,billing support,1,1.00,4.53,21.44
2025-12-22,2025-12-22,2025-12,1,0,billing question,chat,low,billing support,1,0.00,31.36,48.60
2025-12-22,2025-12-22,2025-12,1,0,billing question,chat,medium,billing support,3,0.00,11.82,26.39
2025-12-22,2025-12-22,2025-12,1,0,billing question,email,high,billing support,1,1.00,4.18,24.89
2025-12-22,2025-12-22,2025-12,1,0,billing question,email,low,billing support,1,0.00,13.99,35.17
2025-12-22,2025-12-22,2025-12,1,0,bug report,email,high,technical support,1,0.00,5.08,10.55
2025-12-22,2025-12-22,2025-12,1,0,bug report,email,low,technical support,1,1.00,100.43,100.93
2025-12-22,2025-12-22,2025-12,1,0,bug report,email,medium,technical support,3,0.67,26.93,1327.67
2025-12-22,2025-12-22,2025-12,1,0,bug report,phone,critical,technical support,1,1.00,2.90,15.93
2025-12-22,2025-12-22,2025-12,1,0,bug report,portal,high,technical support,1,1.00,13.51,126.22
2025-12-22,2025-12-22,2025-12,1,0,bug report,portal,low,technical support,1,1.00,57.11,78.91
2025-12-22,2025-12-22,2025-12,1,0,bug report,portal,medium,technical support,1,0.00,17.97,26.49
2025-12-22,2025-12-22,2025-12,1,0,data export,chat,high,platform operations,1,1.00,3.17,20.92
2025-12-22,2025-12-22,2025-12,1,0,data export,email,high,platform operations,1,0.00,2.72,14.78
2025-12-22,2025-12-22,2025-12,1,0,feature request,chat,low,customer success,1,0.00,45.65,46.15
2025-12-22,2025-12-22,2025-12,1,0,feature request,email,low,customer success,1,0.00,19.19,26.23
2025-12-22,2025-12-22,2025-12,1,0,feature request,phone,high,customer success,1,1.00,5.78,24.61
2025-12-22,2025-12-22,2025-12,1,0,integration issue,chat,high,platform operations,2,1.00,8.52,80.98
2025-12-22,2025-12-22,2025-12,1,0,integration issue,chat,low,platform operations,2,1.00,46.70,133.41
2025-12-22,2025-12-22,2025-12,1,0,integration issue,email,medium,platform operations,1,0.00,21.75,45.83
2025-12-22,2025-12-22,2025-12,1,0,integration issue,phone,high,platform operations,1,1.00,8.93,29.82
2025-12-22,2025-12-22,2025-12,1,0,integration issue,portal,medium,platform operations,1,0.00,16.24,47.50
2025-12-22,2025-12-22,2025-12,1,0,invoice dispute,email,medium,billing support,1,0.00,40.39,40.89
2025-12-22,2025-12-22,2025-12,1,0,invoice dispute,phone,medium,billing support,1,1.00,13.89,42.80
2025-12-22,2025-12-22,2025-12,1,0,invoice dispute,portal,low,billing support,2,0.00,34.53,79.44
2025-12-22,2025-12-22,2025-12,1,0,login access,chat,low,technical support,1,0.00,35.36,41.32
2025-12-22,2025-12-22,2025-12,1,0,login access,chat,medium,technical support,3,0.33,19.14,24.58
2025-12-22,2025-12-22,2025-12,1,0,login access,phone,low,technical support,2,0.00,19.34,32.21
2025-12-22,2025-12-22,2025-12,1,0,login access,phone,medium,technical support,1,0.00,2.64,41.38
2025-12-22,2025-12-22,2025-12,1,0,login access,portal,high,technical support,1,0.00,4.74,12.38
2025-12-22,2025-12-22,2025-12,1,0,login access,social,medium,technical support,1,1.00,22.11,49.87
2025-12-22,2025-12-22,2025-12,1,0,onboarding help,email,high,customer success,1,1.00,3.52,35.38
2025-12-22,2025-12-22,2025-12,1,0,onboarding help,portal,low,customer success,1,0.00,29.07,69.09
2025-12-22,2025-12-22,2025-12,1,0,onboarding help,social,low,customer success,1,0.00,36.25,60.49
2025-12-23,2025-12-22,2025-12,2,0,abuse report,email,medium,trust and safety,1,0.00,23.89,37.03
2025-12-23,2025-12-22,2025-12,2,0,billing question,chat,low,billing support,2,0.00,15.22,41.69
2025-12-23,2025-12-22,2025-12,2,0,billing question,email,low,billing support,1,0.00,21.19,21.69
2025-12-23,2025-12-22,2025-12,2,0,billing question,email,medium,billing support,1,0.00,9.87,29.78
2025-12-23,2025-12-22,2025-12,2,0,billing question,social,high,billing support,1,0.00,4.28,8.71
2025-12-23,2025-12-22,2025-12,2,0,bug report,chat,low,technical support,1,0.00,44.27,87.37
2025-12-23,2025-12-22,2025-12,2,0,bug report,chat,medium,technical support,1,1.00,15.77,91.10
2025-12-23,2025-12-22,2025-12,2,0,bug report,email,medium,technical support,3,0.33,16.64,43.54
2025-12-23,2025-12-22,2025-12,2,0,bug report,phone,medium,technical support,1,0.00,17.66,29.38
2025-12-23,2025-12-22,2025-12,2,0,bug report,portal,high,technical support,1,0.00,4.02,21.47
2025-12-23,2025-12-22,2025-12,2,0,data export,email,high,platform operations,1,1.00,4.95,24.15
2025-12-23,2025-12-22,2025-12,2,0,feature request,email,low,customer success,1,0.00,24.24,24.74
2025-12-23,2025-12-22,2025-12,2,0,integration issue,chat,low,platform operations,1,1.00,25.89,129.47
2025-12-23,2025-12-22,2025-12,2,0,integration issue,email,low,platform operations,1,0.00,43.28,45.37
2025-12-23,2025-12-22,2025-12,2,0,integration issue,email,medium,platform operations,1,0.00,28.41,28.91
2025-12-23,2025-12-22,2025-12,2,0,invoice dispute,chat,low,billing support,1,1.00,25.70,114.34
2025-12-23,2025-12-22,2025-12,2,0,invoice dispute,email,low,billing support,2,0.00,42.44,58.73
2025-12-23,2025-12-22,2025-12,2,0,invoice dispute,email,medium,billing support,1,0.00,9.14,14.79
2025-12-23,2025-12-22,2025-12,2,0,invoice dispute,phone,medium,billing support,2,0.50,8.35,33.63
2025-12-23,2025-12-22,2025-12,2,0,login access,chat,low,technical support,1,0.00,25.04,37.35
2025-12-23,2025-12-22,2025-12,2,0,login access,chat,medium,technical support,1,0.00,7.12,26.83
2025-12-23,2025-12-22,2025-12,2,0,login access,email,high,technical support,1,0.00,2.39,6.11
2025-12-23,2025-12-22,2025-12,2,0,login access,email,low,technical support,1,0.00,13.61,14.11
2025-12-23,2025-12-22,2025-12,2,0,login access,email,medium,technical support,1,0.00,17.37,22.71
2025-12-23,2025-12-22,2025-12,2,0,login access,phone,medium,technical support,1,0.00,8.61,31.47
2025-12-24,2025-12-22,2025-12,3,0,billing question,chat,low,billing support,1,0.00,26.82,33.82
2025-12-24,2025-12-22,2025-12,3,0,billing question,chat,medium,billing support,1,0.00,5.49,13.34
2025-12-24,2025-12-22,2025-12,3,0,billing question,phone,critical,billing support,1,0.00,0.69,4.18
2025-12-24,2025-12-22,2025-12,3,0,billing question,phone,high,billing support,1,0.00,3.02,9.27
2025-12-24,2025-12-22,2025-12,3,0,billing question,phone,medium,billing support,1,0.00,8.84,20.30
2025-12-24,2025-12-22,2025-12,3,0,billing question,social,medium,billing support,1,0.00,12.39,32.54
2025-12-24,2025-12-22,2025-12,3,0,bug report,email,medium,technical support,1,0.00,13.98,36.91
2025-12-24,2025-12-22,2025-12,3,0,bug report,portal,high,technical support,1,1.00,3.41,40.29
2025-12-24,2025-12-22,2025-12,3,0,bug report,portal,medium,technical support,1,0.00,14.48,50.01
2025-12-24,2025-12-22,2025-12,3,0,data export,portal,critical,platform operations,1,1.00,1.06,18.99
2025-12-24,2025-12-22,2025-12,3,0,data export,portal,medium,platform operations,2,0.00,7.79,27.84
2025-12-24,2025-12-22,2025-12,3,0,feature request,chat,low,customer success,1,1.00,31.25,147.82
2025-12-24,2025-12-22,2025-12,3,0,feature request,chat,medium,customer success,1,0.00,9.85,11.86
2025-12-24,2025-12-22,2025-12,3,0,feature request,portal,high,customer success,1,1.00,3.53,22.11
2025-12-24,2025-12-22,2025-12,3,0,integration issue,chat,critical,platform operations,1,1.00,1.55,37.52
2025-12-24,2025-12-22,2025-12,3,0,integration issue,phone,low,platform operations,1,0.00,28.60,68.42
2025-12-24,2025-12-22,2025-12,3,0,integration issue,phone,medium,platform operations,1,1.00,14.16,63.84
2025-12-24,2025-12-22,2025-12,3,0,integration issue,portal,medium,platform operations,1,0.00,13.47,30.87
2025-12-24,2025-12-22,2025-12,3,0,invoice dispute,chat,high,billing support,1,0.00,2.78,11.77
2025-12-24,2025-12-22,2025-12,3,0,invoice dispute,chat,medium,billing support,1,0.00,10.47,20.97
2025-12-24,2025-12-22,2025-12,3,0,invoice dispute,phone,low,billing support,1,0.00,16.38,41.93
2025-12-24,2025-12-22,2025-12,3,0,invoice dispute,portal,medium,billing support,1,0.00,8.15,19.30
2025-12-24,2025-12-22,2025-12,3,0,login access,email,high,technical support,2,0.00,3.68,12.51
2025-12-24,2025-12-22,2025-12,3,0,login access,email,low,technical support,1,0.00,22.45,22.95
2025-12-24,2025-12-22,2025-12,3,0,login access,social,high,technical support,1,0.00,4.62,10.28
2025-12-24,2025-12-22,2025-12,3,0,onboarding help,chat,low,customer success,1,0.00,15.75,16.25
2025-12-24,2025-12-22,2025-12,3,0,onboarding help,email,medium,customer success,1,0.00,17.00,17.50
2025-12-24,2025-12-22,2025-12,3,0,onboarding help,phone,critical,customer success,1,0.00,0.31,6.53
2025-12-24,2025-12-22,2025-12,3,0,onboarding help,phone,medium,customer success,1,0.00,17.73,21.31
2025-12-25,2025-12-22,2025-12,4,0,billing question,chat,medium,billing support,1,0.00,9.64,10.14
2025-12-25,2025-12-22,2025-12,4,0,billing question,email,low,billing support,2,0.00,23.27,30.74
2025-12-25,2025-12-22,2025-12,4,0,billing question,email,medium,billing support,1,0.00,11.27,17.09
2025-12-25,2025-12-22,2025-12,4,0,billing question,phone,high,billing support,1,0.00,4.24,10.36
2025-12-25,2025-12-22,2025-12,4,0,billing question,phone,low,billing support,1,1.00,65.99,3775.52
2025-12-25,2025-12-22,2025-12,4,0,billing question,portal,critical,billing support,1,0.00,1.04,6.56
2025-12-25,2025-12-22,2025-12,4,0,billing question,portal,medium,billing support,1,1.00,22.85,38.43
2025-12-25,2025-12-22,2025-12,4,0,bug report,chat,low,technical support,2,0.00,48.43,71.81
2025-12-25,2025-12-22,2025-12,4,0,bug report,chat,medium,technical support,1,0.00,33.85,34.35
2025-12-25,2025-12-22,2025-12,4,0,bug report,email,critical,technical support,2,0.50,0.88,11.94
2025-12-25,2025-12-22,2025-12,4,0,bug report,email,high,technical support,1,0.00,6.63,10.72
2025-12-25,2025-12-22,2025-12,4,0,bug report,email,medium,technical support,3,0.67,19.26,74.94
2025-12-25,2025-12-22,2025-12,4,0,bug report,portal,high,technical support,1,1.00,2.74,55.16
2025-12-25,2025-12-22,2025-12,4,0,data export,chat,critical,platform operations,1,1.00,3.48,9.91
2025-12-25,2025-12-22,2025-12,4,0,data export,chat,high,platform operations,1,0.00,2.34,12.82
2025-12-25,2025-12-22,2025-12,4,0,data export,email,low,platform operations,1,0.00,15.17,43.72
2025-12-25,2025-12-22,2025-12,4,0,data export,phone,critical,platform operations,1,1.00,1.14,20.51
2025-12-25,2025-12-22,2025-12,4,0,feature request,chat,high,customer success,1,0.00,3.16,23.73
2025-12-25,2025-12-22,2025-12,4,0,integration issue,chat,high,platform operations,1,1.00,5.02,41.64
2025-12-25,2025-12-22,2025-12,4,0,integration issue,portal,low,platform operations,1,1.00,55.92,168.82
2025-12-25,2025-12-22,2025-12,4,0,integration issue,portal,medium,platform operations,1,0.00,10.54,25.75
2025-12-25,2025-12-22,2025-12,4,0,invoice dispute,social,medium,billing support,1,0.00,13.82,46.26
2025-12-25,2025-12-22,2025-12,4,0,login access,chat,high,technical support,1,0.00,4.16,9.36
2025-12-25,2025-12-22,2025-12,4,0,login access,chat,low,technical support,1,0.00,46.77,47.27
2025-12-25,2025-12-22,2025-12,4,0,login access,chat,medium,technical support,1,0.00,11.57,12.07
2025-12-25,2025-12-22,2025-12,4,0,login access,email,medium,technical support,1,1.00,6.06,3783.32
2025-12-25,2025-12-22,2025-12,4,0,login access,phone,high,technical support,1,1.00,2.99,16.72
2025-12-25,2025-12-22,2025-12,4,0,login access,portal,medium,technical support,1,0.00,20.30,20.80
2025-12-25,2025-12-22,2025-12,4,0,login access,social,low,technical support,1,0.00,43.84,44.34
2025-12-25,2025-12-22,2025-12,4,0,onboarding help,email,high,customer success,1,0.00,3.21,7.27
2025-12-25,2025-12-22,2025-12,4,0,onboarding help,email,medium,customer success,1,0.00,15.07,41.13
2025-12-26,2025-12-22,2025-12,5,0,abuse report,portal,high,trust and safety,1,1.00,8.16,28.04
2025-12-26,2025-12-22,2025-12,5,0,billing question,chat,medium,billing support,4,0.00,9.43,14.74
2025-12-26,2025-12-22,2025-12,5,0,billing question,email,high,billing support,1,0.00,0.85,10.14
2025-12-26,2025-12-22,2025-12,5,0,billing question,phone,medium,billing support,3,0.33,13.91,33.08
2025-12-26,2025-12-22,2025-12,5,0,billing question,social,medium,billing support,1,0.00,24.30,24.80
