event_id,ticket_id,event_time,event_type,old_status,new_status,agent_id
evt_0002681,tck_000642,2025-10-30 20:59,created,,open,
evt_0002682,tck_000642,2025-10-30 21:35,assigned,open,assigned,agt_009
evt_0002683,tck_000642,2025-10-31 08:01,first_response,assigned,in_progress,agt_009
evt_0002684,tck_000642,2025-10-31 14:09,escalated,in_progress,escalated,agt_009
evt_0002685,tck_000642,2025-10-31 23:23,closed,in_progress,closed,agt_009
evt_0002686,tck_000643,2025-10-30 19:17,created,,open,
evt_0002687,tck_000643,2025-10-30 20:01,assigned,open,assigned,agt_001
evt_0002688,tck_000643,2025-10-30 20:07,first_response,assigned,in_progress,agt_001
evt_0002689,tck_000643,2025-10-31 02:49,escalated,in_progress,escalated,agt_001
evt_0002690,tck_000643,2025-10-31 06:53,closed,in_progress,closed,agt_001
evt_0002691,tck_000644,2025-10-30 10:11,created,,open,
evt_0002692,tck_000644,2025-10-30 10:51,assigned,open,assigned,agt_009
evt_0002693,tck_000644,2025-10-31 00:04,first_response,assigned,in_progress,agt_009
evt_0002694,tck_000644,2025-10-31 07:17,closed,in_progress,closed,agt_009
evt_0002695,tck_000645,2025-10-30 09:49,created,,open,
evt_0002696,tck_000645,2025-10-30 10:33,assigned,open,assigned,agt_011
evt_0002697,tck_000645,2025-11-01 01:47,first_response,assigned,in_progress,agt_011
evt_0002698,tck_000645,2025-11-01 13:58,closed,in_progress,resolved,agt_011
evt_0002699,tck_000646,2025-10-30 16:03,created,,open,
evt_0002700,tck_000646,2025-10-30 16:10,assigned,open,assigned,agt_001
evt_0002701,tck_000646,2025-10-31 02:21,first_response,assigned,in_progress,agt_001
evt_0002702,tck_000646,2025-10-31 05:37,closed,in_progress,closed,agt_001
evt_0002703,tck_000647,2025-10-30 15:56,created,,open,
evt_0002704,tck_000647,2025-10-30 16:19,assigned,open,assigned,agt_002
evt_0002705,tck_000647,2025-10-31 07:38,first_response,assigned,in_progress,agt_002
evt_0002706,tck_000647,2025-10-31 19:43,closed,in_progress,closed,agt_002
evt_0002707,tck_000648,2025-10-30 09:53,created,,open,
evt_0002708,tck_000648,2025-10-30 10:29,assigned,open,assigned,agt_005
evt_0002709,tck_000648,2025-10-30 13:47,first_response,assigned,in_progress,agt_005
evt_0002710,tck_000648,2025-10-31 00:05,closed,in_progress,closed,agt_005
evt_0002711,tck_000649,2025-10-30 09:36,created,,open,
evt_0002712,tck_000649,2025-10-30 09:54,assigned,open,assigned,agt_009
evt_0002713,tck_000649,2025-10-30 19:45,first_response,assigned,in_progress,agt_009
evt_0002714,tck_000649,2025-10-30 20:15,closed,in_progress,closed,agt_009
evt_0002715,tck_000650,2025-10-30 07:23,created,,open,
evt_0002716,tck_000650,2025-10-30 07:34,assigned,open,assigned,agt_006
evt_0002717,tck_000650,2025-10-30 08:17,first_response,assigned,in_progress,agt_006
evt_0002718,tck_000650,2025-10-30 11:04,closed,in_progress,closed,agt_006
evt_0002719,tck_000651,2025-10-30 14:50,created,,open,
evt_0002720,tck_000651,2025-10-30 15:04,assigned,open,assigned,agt_012
evt_0002721,tck_000651,2025-10-31 18:19,first_response,assigned,in_progress,agt_012
evt_0002722,tck_000651,2025-10-31 22:07,closed,in_progress,closed,agt_012
evt_0002723,tck_000652,2025-10-30 19:47,created,,open,
evt_0002724,tck_000652,2025-10-30 20:05,assigned,open,assigned,agt_009
evt_0002725,tck_000652,2025-11-01 01:32,first_response,assigned,in_progress,agt_009
evt_0002726,tck_000652,2025-11-01 07:45,closed,in_progress,closed,agt_009
evt_0002727,tck_000653,2025-10-30 14:46,created,,open,
evt_0002728,tck_000653,2025-10-30 15:00,assigned,open,assigned,agt_010
evt_0002729,tck_000653,2025-10-31 13:05,first_response,assigned,in_progress,agt_010
evt_0002730,tck_000653,2025-10-31 20:36,closed,in_progress,closed,agt_010
evt_0002731,tck_000654,2025-10-30 00:37,created,,open,
evt_0002732,tck_000654,2025-10-30 00:46,assigned,open,assigned,agt_008
evt_0002733,tck_000654,2025-10-30 08:39,first_response,assigned,in_progress,agt_008
evt_0002734,tck_000654,2025-10-30 16:21,closed,in_progress,closed,agt_008
evt_0002735,tck_000655,2025-10-31 10:24,created,,open,
evt_0002736,tck_000655,2025-10-31 10:33,assigned,open,assigned,agt_017
evt_0002737,tck_000655,2025-10-31 18:29,first_response,assigned,in_progress,agt_017
evt_0002738,tck_000655,2025-10-31 20:11,closed,in_progress,closed,agt_017
evt_0002739,tck_000656,2025-10-31 09:58,created,,open,
evt_0002740,tck_000656,2025-10-31 10:11,assigned,open,assigned,agt_014
evt_0002741,tck_000656,2025-11-01 08:59,first_response,assigned,in_progress,agt_014
evt_0002742,tck_000656,2025-11-02 05:27,closed,in_progress,closed,agt_014
evt_0002743,tck_000657,2025-10-31 00:53,created,,open,
evt_0002744,tck_000657,2025-10-31 01:03,assigned,open,assigned,agt_017
evt_0002745,tck_000657,2025-10-31 05:37,first_response,assigned,in_progress,agt_017
evt_0002746,tck_000657,2025-10-31 09:08,closed,in_progress,closed,agt_017
evt_0002747,tck_000658,2025-10-31 07:08,created,,open,
evt_0002748,tck_000658,2025-10-31 07:15,assigned,open,assigned,agt_009
evt_0002749,tck_000658,2025-10-31 09:46,first_response,assigned,in_progress,agt_009
evt_0002750,tck_000658,2025-10-31 18:03,escalated,in_progress,escalated,agt_009
evt_0002751,tck_000658,2025-10-31 23:57,closed,in_progress,closed,agt_009
evt_0002752,tck_000659,2025-10-31 17:20,created,,open,
evt_0002753,tck_000659,2025-10-31 17:38,assigned,open,assigned,agt_018
evt_0002754,tck_000659,2025-10-31 23:30,first_response,assigned,in_progress,agt_018
evt_0002755,tck_000659,2025-11-02 14:04,closed,in_progress,closed,agt_018
evt_0002756,tck_000660,2025-10-31 08:52,created,,open,
evt_0002757,tck_000660,2025-10-31 09:22,assigned,open,assigned,agt_002
evt_0002758,tck_000660,2025-10-31 14:19,first_response,assigned,in_progress,agt_002
evt_0002759,tck_000660,2025-10-31 15:00,closed,in_progress,closed,agt_002
evt_0002760,tck_000661,2025-10-31 10:24,created,,open,
evt_0002761,tck_000661,2025-10-31 10:41,assigned,open,assigned,agt_002
evt_0002762,tck_000661,2025-10-31 20:28,first_response,assigned,in_progress,agt_002
evt_0002763,tck_000661,2025-10-31 22:07,closed,in_progress,resolved,agt_002
evt_0002764,tck_000662,2025-10-31 13:18,created,,open,
evt_0002765,tck_000662,2025-10-31 13:51,assigned,open,assigned,agt_010
evt_0002766,tck_000662,2025-10-31 23:55,first_response,assigned,in_progress,agt_010
evt_0002767,tck_000662,2025-11-01 06:11,closed,in_progress,closed,agt_010
evt_0002768,tck_000663,2025-10-31 10:13,created,,open,
evt_0002769,tck_000663,2025-10-31 10:33,assigned,open,assigned,agt_008
evt_0002770,tck_000663,2025-10-31 13:22,first_response,assigned,in_progress,agt_008
evt_0002771,tck_000663,2025-10-31 21:57,closed,in_progress,resolved,agt_008
evt_0002772,tck_000664,2025-10-31 09:56,created,,open,
evt_0002773,tck_000664,2025-10-31 10:04,assigned,open,assigned,agt_006
evt_0002774,tck_000664,2025-10-31 21:38,first_response,assigned,in_progress,agt_006
evt_0002775,tck_000664,2025-11-01 08:48,closed,in_progress,closed,agt_006
evt_0002776,tck_000665,2025-10-31 06:13,created,,open,
evt_0002777,tck_000665,2025-10-31 06:26,assigned,open,assigned,agt_008
evt_0002778,tck_000665,2025-10-31 15:35,first_response,assigned,in_progress,agt_008
evt_0002779,tck_000665,2025-10-31 16:05,closed,in_progress,closed,agt_008
evt_0002780,tck_000666,2025-10-31 06:01,created,,open,
evt_0002781,tck_000666,2025-10-31 06:05,assigned,open,assigned,agt_013
evt_0002782,tck_000666,2025-11-01 10:52,first_response,assigned,in_progress,agt_013
evt_0002783,tck_000666,2025-11-02 02:01,escalated,in_progress,escalated,agt_013
evt_0002784,tck_000667,2025-10-31 16:41,created,,open,
evt_0002785,tck_000667,2025-10-31 17:18,assigned,open,assigned,agt_001
evt_0002786,tck_000667,2025-10-31 20:05,first_response,assigned,in_progress,agt_001
evt_0002787,tck_000667,2025-11-01 01:44,closed,in_progress,closed,agt_001
evt_0002788,tck_000668,2025-10-31 14:19,created,,open,
evt_0002789,tck_000668,2025-10-31 15:03,assigned,open,assigned,agt_005
evt_0002790,tck_000668,2025-11-02 06:12,first_response,assigned,in_progress,agt_005
evt_0002791,tck_000668,2025-11-03 03:56,closed,in_progress,closed,agt_005
evt_0002792,tck_000669,2025-10-31 10:18,created,,open,
evt_0002793,tck_000669,2025-10-31 10:22,assigned,open,assigned,agt_005
evt_0002794,tck_000669,2025-11-01 05:22,first_response,assigned,in_progress,agt_005
evt_0002795,tck_000669,2025-11-01 05:52,closed,in_progress,closed,agt_005
evt_0002796,tck_000670,2025-10-31 11:51,created,,open,
evt_0002797,tck_000670,2025-10-31 11:59,assigned,open,assigned,agt_015
evt_0002798,tck_000670,2025-11-01 22:24,first_response,assigned,in_progress,agt_015
evt_0002799,tck_000670,2025-11-03 03:32,closed,in_progress,closed,agt_015
evt_0002800,tck_000671,2025-10-31 09:49,created,,open,
evt_0002801,tck_000671,2025-10-31 10:30,assigned,open,assigned,agt_003
evt_0002802,tck_000671,2025-10-31 20:45,first_response,assigned,in_progress,agt_003
evt_0002803,tck_000671,2025-11-02 10:49,escalated,in_progress,escalated,agt_003
evt_0002804,tck_000672,2025-10-31 13:20,created,,open,
evt_0002805,tck_000672,2025-10-31 13:50,assigned,open,assigned,agt_016
evt_0002806,tck_000672,2025-11-03 06:39,first_response,assigned,in_progress,agt_016
evt_0002807,tck_000672,2025-11-03 14:31,closed,in_progress,closed,agt_016
evt_0002808,tck_000673,2025-10-31 09:28,created,,open,
evt_0002809,tck_000673,2025-10-31 09:57,assigned,open,assigned,agt_010
evt_0002810,tck_000673,2025-11-01 10:08,first_response,assigned,in_progress,agt_010
evt_0002811,tck_000673,2025-11-01 17:05,closed,in_progress,resolved,agt_010
evt_0002812,tck_000674,2025-10-31 15:33,created,,open,
evt_0002813,tck_000674,2025-10-31 15:59,assigned,open,assigned,agt_016
evt_0002814,tck_000674,2025-10-31 21:29,first_response,assigned,in_progress,agt_016
evt_0002815,tck_000674,2025-11-02 06:16,escalated,in_progress,escalated,agt_016
evt_0002816,tck_000674,2025-11-03 03:08,closed,in_progress,closed,agt_016
evt_0002817,tck_000675,2025-10-31 16:54,created,,open,
evt_0002818,tck_000675,2025-10-31 16:57,assigned,open,assigned,agt_007
evt_0002819,tck_000675,2025-11-01 22:01,first_response,assigned,in_progress,agt_007
evt_0002820,tck_000675,2025-11-01 22:31,closed,in_progress,resolved,agt_007
evt_0002821,tck_000676,2025-10-31 07:29,created,,open,
evt_0002822,tck_000676,2025-10-31 07:59,assigned,open,assigned,agt_002
evt_0002823,tck_000676,2025-11-01 13:19,first_response,assigned,in_progress,agt_002
evt_0002824,tck_000676,2025-11-06 04:49,closed,in_progress,closed,agt_002
evt_0002825,tck_000677,2025-10-31 13:42,created,,open,
evt_0002826,tck_000677,2025-10-31 13:53,assigned,open,assigned,agt_005
evt_0002827,tck_000677,2025-10-31 19:13,first_response,assigned,in_progress,agt_005
evt_0002828,tck_000677,2025-10-31 23:56,closed,in_progress,closed,agt_005
evt_0002829,tck_000678,2025-10-31 14:17,created,,open,
evt_0002830,tck_000678,2025-10-31 14:20,assigned,open,assigned,agt_018
evt_0002831,tck_000678,2025-11-01 18:41,first_response,assigned,in_progress,agt_018
evt_0002832,tck_000678,2025-11-01 19:11,closed,in_progress,closed,agt_018
evt_0002833,tck_000679,2025-10-31 15:20,created,,open,
evt_0002834,tck_000679,2025-10-31 15:45,assigned,open,assigned,agt_003
evt_0002835,tck_000679,2025-10-31 18:22,first_response,assigned,in_progress,agt_003
evt_0002836,tck_000679,2025-11-01 01:04,escalated,in_progress,escalated,agt_003
evt_0002837,tck_000679,2025-11-01 06:19,closed,in_progress,closed,agt_003
evt_0002838,tck_000680,2025-11-01 16:45,created,,open,
evt_0002839,tck_000680,2025-11-01 17:15,assigned,open,assigned,agt_007
evt_0002840,tck_000680,2025-11-01 18:55,first_response,assigned,in_progress,agt_007
evt_0002841,tck_000680,2025-11-02 00:54,closed,in_progress,closed,agt_007
evt_0002842,tck_000681,2025-11-01 10:27,created,,open,
evt_0002843,tck_000681,2025-11-01 10:30,assigned,open,assigned,agt_007
evt_0002844,tck_000681,2025-11-02 04:27,first_response,assigned,in_progress,agt_007
evt_0002845,tck_000681,2025-11-03 04:46,closed,in_progress,closed,agt_007
evt_0002846,tck_000682,2025-11-01 01:17,created,,open,
evt_0002847,tck_000682,2025-11-01 02:00,assigned,open,assigned,agt_006
evt_0002848,tck_000682,2025-11-01 06:12,first_response,assigned,in_progress,agt_006
evt_0002849,tck_000682,2025-11-01 14:46,closed,in_progress,closed,agt_006
evt_0002850,tck_000683,2025-11-01 13:29,created,,open,
evt_0002851,tck_000683,2025-11-01 13:35,assigned,open,assigned,agt_003
evt_0002852,tck_000683,2025-11-02 00:22,first_response,assigned,in_progress,agt_003
evt_0002853,tck_000683,2025-11-02 00:52,closed,in_progress,closed,agt_003
evt_0002854,tck_000684,2025-11-01 17:41,created,,open,
evt_0002855,tck_000684,2025-11-01 18:07,assigned,open,assigned,agt_005
evt_0002856,tck_000684,2025-11-02 04:18,first_response,assigned,in_progress,agt_005
evt_0002857,tck_000684,2025-11-02 04:48,closed,in_progress,closed,agt_005
evt_0002858,tck_000685,2025-11-01 05:52,created,,open,
evt_0002859,tck_000685,2025-11-01 06:35,assigned,open,assigned,agt_006
evt_0002860,tck_000685,2025-11-01 06:43,first_response,assigned,in_progress,agt_006
evt_0002861,tck_000685,2025-11-01 08:56,closed,in_progress,closed,agt_006
evt_0002862,tck_000686,2025-11-01 10:36,created,,open,
evt_0002863,tck_000686,2025-11-01 10:49,assigned,open,assigned,agt_009
evt_0002864,tck_000686,2025-11-01 16:48,first_response,assigned,in_progress,agt_009
evt_0002865,tck_000686,2025-11-01 17:30,closed,in_progress,closed,agt_009
evt_0002866,tck_000687,2025-11-01 09:53,created,,open,
evt_0002867,tck_000687,2025-11-01 10:13,assigned,open,assigned,agt_010
evt_0002868,tck_000687,2025-11-02 21:36,first_response,assigned,in_progress,agt_010
evt_0002869,tck_000687,2025-11-02 22:06,closed,in_progress,closed,agt_010
evt_0002870,tck_000688,2025-11-01 12:37,created,,open,
evt_0002871,tck_000688,2025-11-01 13:17,assigned,open,assigned,agt_008
evt_0002872,tck_000688,2025-11-02 04:14,first_response,assigned,in_progress,agt_008
evt_0002873,tck_000688,2025-11-03 06:33,closed,in_progress,closed,agt_008
evt_0002874,tck_000689,2025-11-01 16:50,created,,open,
evt_0002875,tck_000689,2025-11-01 17:00,assigned,open,assigned,agt_014
evt_0002876,tck_000689,2025-11-02 07:13,first_response,assigned,in_progress,agt_014
evt_0002877,tck_000689,2025-11-03 12:50,escalated,in_progress,escalated,agt_014
evt_0002878,tck_000689,2025-11-04 12:59,closed,in_progress,closed,agt_014
evt_0002879,tck_000690,2025-11-01 12:42,created,,open,
evt_0002880,tck_000690,2025-11-01 13:11,assigned,open,assigned,agt_005
evt_0002881,tck_000690,2025-11-01 23:07,first_response,assigned,in_progress,agt_005
evt_0002882,tck_000690,2025-11-02 16:17,closed,in_progress,closed,agt_005
evt_0002883,tck_000691,2025-11-01 08:34,created,,open,
evt_0002884,tck_000691,2025-11-01 08:58,assigned,open,assigned,agt_005
evt_0002885,tck_000691,2025-11-01 23:38,first_response,assigned,in_progress,agt_005
evt_0002886,tck_000691,2025-11-02 03:19,closed,in_progress,closed,agt_005
evt_0002887,tck_000692,2025-11-02 19:59,created,,open,
evt_0002888,tck_000692,2025-11-02 20:35,assigned,open,assigned,agt_005
evt_0002889,tck_000692,2025-11-03 05:47,first_response,assigned,in_progress,agt_005
evt_0002890,tck_000692,2025-11-03 10:59,closed,in_progress,resolved,agt_005
evt_0002891,tck_000693,2025-11-02 20:05,created,,open,
evt_0002892,tck_000693,2025-11-02 20:17,assigned,open,assigned,agt_002
evt_0002893,tck_000693,2025-11-02 20:41,first_response,assigned,in_progress,agt_002
evt_0002894,tck_000693,2025-11-03 06:05,escalated,in_progress,escalated,agt_002
evt_0002895,tck_000693,2025-11-03 12:25,closed,in_progress,closed,agt_002
evt_0002896,tck_000694,2025-11-02 11:46,created,,open,
evt_0002897,tck_000694,2025-11-02 12:02,assigned,open,assigned,agt_017
evt_0002898,tck_000694,2025-11-03 03:49,first_response,assigned,in_progress,agt_017
evt_0002899,tck_000694,2025-11-06 01:39,closed,in_progress,closed,agt_017
evt_0002900,tck_000695,2025-11-02 07:08,created,,open,
evt_0002901,tck_000695,2025-11-02 07:45,assigned,open,assigned,agt_013
evt_0002902,tck_000695,2025-11-03 00:06,first_response,assigned,in_progress,agt_013
evt_0002903,tck_000695,2025-11-03 08:30,closed,in_progress,closed,agt_013
evt_0002904,tck_000696,2025-11-02 13:49,created,,open,
evt_0002905,tck_000696,2025-11-02 14:23,assigned,open,assigned,agt_001
evt_0002906,tck_000696,2025-11-02 21:03,first_response,assigned,in_progress,agt_001
evt_0002907,tck_000696,2025-11-03 07:48,closed,in_progress,closed,agt_001
evt_0002908,tck_000697,2025-11-02 11:18,created,,open,
evt_0002909,tck_000697,2025-11-02 11:46,assigned,open,assigned,agt_004
evt_0002910,tck_000697,2025-11-03 05:40,first_response,assigned,in_progress,agt_004
evt_0002911,tck_000697,2025-11-04 11:03,closed,in_progress,closed,agt_004
evt_0002912,tck_000698,2025-11-02 07:55,created,,open,
evt_0002913,tck_000698,2025-11-02 08:40,assigned,open,assigned,agt_006
evt_0002914,tck_000698,2025-11-02 10:29,first_response,assigned,in_progress,agt_006
evt_0002915,tck_000698,2025-11-02 17:42,closed,in_progress,closed,agt_006
evt_0002916,tck_000699,2025-11-02 13:51,created,,open,
evt_0002917,tck_000699,2025-11-02 14:01,assigned,open,assigned,agt_015
evt_0002918,tck_000699,2025-11-02 23:34,first_response,assigned,in_progress,agt_015
evt_0002919,tck_000699,2025-11-03 06:51,escalated,in_progress,escalated,agt_015
evt_0002920,tck_000699,2025-11-04 22:43,closed,in_progress,resolved,agt_015
evt_0002921,tck_000700,2025-11-02 08:21,created,,open,
evt_0002922,tck_000700,2025-11-02 08:53,assigned,open,assigned,agt_010
evt_0002923,tck_000700,2025-11-02 09:07,first_response,assigned,in_progress,agt_010
evt_0002924,tck_000700,2025-11-02 17:21,escalated,in_progress,escalated,agt_010
evt_0002925,tck_000700,2025-11-03 01:04,closed,in_progress,closed,agt_010
evt_0002926,tck_000701,2025-11-02 10:52,created,,open,
evt_0002927,tck_000701,2025-11-02 10:57,assigned,open,assigned,agt_014
evt_0002928,tck_000701,2025-11-02 15:32,first_response,assigned,in_progress,agt_014
evt_0002929,tck_000701,2025-11-03 05:52,escalated,in_progress,escalated,agt_014
evt_0002930,tck_000702,2025-11-02 08:31,created,,open,
evt_0002931,tck_000702,2025-11-02 09:07,assigned,open,assigned,agt_005
evt_0002932,tck_000702,2025-11-02 17:32,first_response,assigned,in_progress,agt_005
evt_0002933,tck_000702,2025-11-02 18:02,closed,in_progress,closed,agt_005
evt_0002934,tck_000703,2025-11-02 14:51,created,,open,
