ticket_id,created_at,first_response_at,closed_at,status,priority,category,channel,agent_id,department_id,customer_segment_id,sla_target_hours,sla_breached,first_response_hours,resolution_hours,satisfaction_score
tck_000878,2025-11-08 22:21,2025-11-10 04:24,2025-11-11 21:32,closed,low,abuse report,chat,agt_012,dep_04,seg_03,96,0,30.06,71.20,4.4
tck_000879,2025-11-08 15:09,2025-11-09 01:29,2025-11-10 04:53,closed,medium,billing question,email,agt_005,dep_02,seg_04,57,0,10.34,37.74,4.4
tck_000880,2025-11-08 14:42,2025-11-09 00:52,2025-11-09 20:45,closed,medium,login access,portal,agt_017,dep_01,seg_04,57,0,10.17,30.05,5.0
tck_000881,2025-11-08 10:53,2025-11-08 15:35,2025-11-08 20:43,closed,high,onboarding help,chat,agt_009,dep_03,seg_04,21,0,4.71,9.84,4.6
tck_000882,2025-11-08 11:21,2025-11-09 06:23,2025-11-09 22:58,closed,medium,onboarding help,email,agt_009,dep_03,seg_03,48,0,19.04,35.63,4.4
tck_000883,2025-11-08 14:02,2025-11-08 15:56,2025-11-09 01:35,closed,high,onboarding help,email,agt_009,dep_03,seg_03,18,0,1.90,11.55,4.2
tck_000884,2025-11-08 19:35,2025-11-09 06:01,2025-11-09 12:56,closed,medium,billing question,email,agt_006,dep_02,seg_03,48,0,10.44,17.36,5.0
tck_000885,2025-11-08 17:28,2025-11-08 21:57,2025-11-11 09:49,resolved,high,integration issue,social,agt_016,dep_05,seg_03,18,1,4.49,64.36,2.6
tck_000886,2025-11-08 07:56,2025-11-09 20:35,2025-11-09 21:05,closed,low,feature request,email,agt_008,dep_03,seg_04,115,0,36.66,37.16,4.7
tck_000887,2025-11-08 14:54,2025-11-08 19:42,2025-11-09 03:34,closed,high,login access,email,agt_001,dep_01,seg_05,24,0,4.81,12.67,4.2
tck_000888,2025-11-08 13:18,2025-11-08 18:57,2025-11-08 23:32,closed,high,bug report,email,agt_017,dep_01,seg_03,18,0,5.65,10.24,4.7
tck_000889,2025-11-08 13:28,2025-11-08 20:11,2025-11-09 03:55,closed,high,abuse report,email,agt_011,dep_04,seg_03,18,0,6.73,14.45,4.1
tck_000890,2025-11-08 12:26,2025-11-08 16:07,2025-11-10 16:50,closed,critical,integration issue,email,agt_016,dep_05,seg_04,9,1,3.70,52.40,1.8
tck_000891,2025-11-08 10:34,2025-11-09 18:22,2025-11-09 23:32,resolved,low,bug report,social,agt_003,dep_01,seg_02,86,0,31.81,36.97,4.5
tck_000892,2025-11-08 15:23,2025-11-09 01:23,2025-11-10 02:10,resolved,medium,bug report,email,agt_002,dep_01,seg_02,43,0,10.01,34.79,4.6
tck_000893,2025-11-08 15:21,2025-11-08 20:19,2025-11-08 20:49,closed,high,login access,email,agt_001,dep_01,seg_04,21,0,4.98,5.48,4.6
tck_000894,2025-11-08 18:39,2025-11-09 05:49,2025-11-12 01:53,resolved,medium,integration issue,social,agt_015,dep_05,seg_02,43,1,11.18,79.24,3.3
tck_000895,2025-11-08 08:39,2025-11-09 04:41,2025-11-09 13:38,closed,medium,onboarding help,portal,agt_009,dep_03,seg_04,57,0,20.03,29.00,4.5
tck_000896,2025-11-09 03:12,2025-11-09 09:03,2025-11-10 02:09,resolved,medium,billing question,chat,agt_007,dep_02,seg_02,43,0,5.86,22.95,4.5
tck_000897,2025-11-09 08:31,2025-11-09 12:09,2025-11-09 21:24,closed,high,login access,chat,agt_001,dep_01,seg_03,18,0,3.65,12.88,4.4
tck_000898,2025-11-09 20:08,2025-11-11 05:07,2025-11-12 09:49,closed,medium,feature request,email,agt_009,dep_03,seg_04,57,1,32.99,61.69,3.3
tck_000899,2025-11-09 19:38,2025-11-09 20:30,2025-11-10 02:56,closed,critical,login access,portal,agt_017,dep_01,seg_02,7,1,0.87,7.30,3.2
tck_000900,2025-11-09 16:35,2025-11-09 23:53,2025-11-10 15:35,resolved,high,bug report,chat,agt_017,dep_01,seg_03,18,1,7.31,23.01,3.1
tck_000901,2025-11-09 06:37,2025-11-09 20:16,2025-11-11 19:25,closed,medium,abuse report,email,agt_011,dep_04,seg_03,48,1,13.66,60.80,4.0
tck_000902,2025-11-09 20:55,2025-11-11 05:39,2025-11-11 06:40,closed,low,invoice dispute,portal,agt_005,dep_02,seg_02,86,0,32.75,33.76,4.5
tck_000903,2025-11-09 16:18,2025-11-10 08:11,2025-11-12 05:24,closed,low,billing question,portal,agt_005,dep_02,seg_03,96,0,15.89,61.11,4.7
tck_000904,2025-11-09 15:44,2025-11-10 01:51,2025-11-11 07:55,closed,medium,bug report,email,agt_004,dep_01,seg_01,36,1,10.13,40.19,3.6
tck_000905,2025-11-09 20:17,2025-11-11 14:03,2025-11-11 14:33,closed,low,bug report,email,agt_002,dep_01,seg_01,72,0,41.78,42.28,4.9
tck_000906,2025-11-09 17:09,2025-11-10 01:48,2025-11-11 05:37,closed,medium,data export,email,agt_015,dep_05,seg_03,48,0,8.66,36.48,3.8
tck_000907,2025-11-09 11:18,2025-11-09 19:01,2025-11-10 00:52,closed,medium,login access,phone,agt_001,dep_01,seg_01,36,0,7.72,13.58,4.2
tck_000908,2025-11-09 09:30,2025-11-09 22:43,2025-11-09 23:13,closed,medium,billing question,chat,agt_006,dep_02,seg_03,48,0,13.22,13.72,4.8
tck_000909,2025-11-09 07:46,2025-11-10 02:20,2025-11-10 09:55,closed,low,billing question,chat,agt_007,dep_02,seg_05,129,0,18.58,26.16,4.8
tck_000910,2025-11-09 13:59,2025-11-10 20:50,2025-11-11 16:40,closed,low,bug report,phone,agt_017,dep_01,seg_05,129,0,30.86,50.70,4.5
tck_000911,2025-11-09 14:27,2025-11-09 20:14,2025-11-11 18:30,resolved,medium,integration issue,email,agt_015,dep_05,seg_03,48,1,5.79,52.06,3.3
tck_000912,2025-11-09 11:15,2025-11-10 07:40,2025-11-10 08:10,closed,low,billing question,email,agt_005,dep_02,seg_02,86,0,20.43,20.93,4.7
tck_000913,2025-11-09 06:43,2025-11-09 12:55,2025-11-09 19:25,closed,high,bug report,chat,agt_017,dep_01,seg_02,16,0,6.21,12.71,4.5
tck_000914,2025-11-09 13:05,2025-11-09 18:26,2025-11-10 16:24,closed,high,invoice dispute,email,agt_007,dep_02,seg_04,21,1,5.35,27.32,3.0
tck_000915,2025-11-09 07:32,2025-11-11 04:06,2025-11-11 04:36,closed,medium,abuse report,portal,agt_013,dep_04,seg_05,64,0,44.57,45.07,3.9
tck_000916,2025-11-09 16:14,2025-11-09 18:00,2025-11-09 20:08,closed,critical,onboarding help,portal,agt_008,dep_03,seg_03,8,0,1.77,3.91,4.8
tck_000917,2025-11-09 10:48,2025-11-09 23:06,2025-11-10 03:45,resolved,medium,billing question,portal,agt_006,dep_02,seg_01,36,0,12.32,16.96,4.7
tck_000918,2025-11-10 08:04,2025-11-11 00:02,2025-11-11 00:32,closed,low,login access,chat,agt_001,dep_01,seg_04,115,0,15.98,16.48,4.2
tck_000919,2025-11-10 23:34,2025-11-11 04:47,2025-11-11 13:57,closed,high,feature request,phone,agt_008,dep_03,seg_05,24,0,5.23,14.38,4.3
tck_000920,2025-11-10 11:24,2025-11-12 13:19,2025-11-12 13:49,closed,low,bug report,portal,agt_001,dep_01,seg_03,96,0,49.93,50.43,5.0
tck_000921,2025-11-10 16:08,2025-11-13 13:19,2025-11-13 13:49,closed,low,abuse report,phone,agt_012,dep_04,seg_03,96,0,69.19,69.69,4.7
tck_000922,2025-11-10 17:13,2025-11-11 10:51,2025-11-11 12:55,closed,medium,bug report,email,agt_002,dep_01,seg_01,36,0,17.64,19.71,5.0
tck_000923,2025-11-10 16:49,2025-11-12 04:15,2025-11-12 04:45,closed,low,bug report,email,agt_004,dep_01,seg_04,115,0,35.44,35.94,4.9
tck_000924,2025-11-10 15:03,2025-11-12 05:51,2025-11-12 19:35,closed,medium,invoice dispute,chat,agt_007,dep_02,seg_04,57,0,38.80,52.54,4.1
tck_000925,2025-11-10 14:36,2025-11-10 20:11,2025-11-11 12:29,closed,high,invoice dispute,email,agt_007,dep_02,seg_02,16,1,5.59,21.90,2.7
tck_000926,2025-11-10 12:02,2025-11-10 14:19,2025-11-10 18:29,closed,high,billing question,chat,agt_006,dep_02,seg_02,16,0,2.28,6.45,4.4
tck_000927,2025-11-10 11:03,2025-11-10 16:51,2025-11-11 15:45,closed,medium,login access,chat,agt_017,dep_01,seg_04,57,0,5.81,28.71,4.5
tck_000928,2025-11-10 12:22,2025-11-10 23:45,2025-11-11 00:15,closed,medium,billing question,portal,agt_006,dep_02,seg_02,43,0,11.39,11.89,4.9
tck_000929,2025-11-10 15:35,2025-11-12 08:34,2025-11-15 14:32,closed,medium,abuse report,portal,agt_013,dep_04,seg_02,43,1,40.99,118.96,2.9
tck_000930,2025-11-10 11:43,2025-11-10 23:51,2025-11-12 05:09,closed,medium,invoice dispute,portal,agt_005,dep_02,seg_02,43,0,12.14,41.45,4.7
tck_000931,2025-11-10 08:49,2025-11-11 03:47,2025-11-11 04:17,closed,low,onboarding help,phone,agt_009,dep_03,seg_03,96,0,18.97,19.47,4.9
tck_000932,2025-11-10 11:14,2025-11-10 19:56,2025-11-11 17:52,resolved,high,integration issue,phone,agt_014,dep_05,seg_04,21,1,8.70,30.64,3.0
tck_000933,2025-11-10 17:32,2025-11-11 06:43,2025-11-11 13:41,closed,medium,integration issue,email,agt_015,dep_05,seg_02,43,0,13.19,20.16,4.2
tck_000934,2025-11-10 15:02,2025-11-10 16:05,2025-11-11 02:01,closed,critical,integration issue,phone,agt_014,dep_05,seg_03,8,1,1.06,10.99,3.3
tck_000935,2025-11-10 08:06,2025-11-11 06:49,2025-11-11 15:15,closed,medium,bug report,email,agt_001,dep_01,seg_02,43,0,22.72,31.15,5.0
tck_000936,2025-11-10 15:14,2025-11-11 09:44,2025-11-14 12:43,resolved,low,bug report,chat,agt_001,dep_01,seg_03,96,0,18.50,93.50,5.0
tck_000937,2025-11-10 09:01,2025-11-11 15:52,2025-11-11 16:22,closed,medium,onboarding help,email,agt_018,dep_03,seg_03,48,0,30.86,31.36,5.0
tck_000938,2025-11-10 19:56,2025-11-11 00:13,2025-11-11 02:03,closed,high,onboarding help,social,agt_018,dep_03,seg_03,18,0,4.30,6.13,4.6
tck_000939,2025-11-10 09:33,2025-11-10 23:37,2025-11-12 07:36,closed,medium,feature request,email,agt_009,dep_03,seg_03,48,0,14.08,46.06,4.6
tck_000940,2025-11-10 11:26,2025-11-10 23:36,2025-11-13 00:01,resolved,medium,abuse report,email,agt_012,dep_04,seg_03,48,1,12.17,60.59,3.8
tck_000941,2025-11-10 17:02,2025-11-11 06:48,2025-11-12 05:35,resolved,medium,onboarding help,chat,agt_009,dep_03,seg_03,48,0,13.77,36.56,4.6
tck_000942,2025-11-10 14:52,2025-11-11 10:04,2025-11-11 14:51,closed,low,feature request,chat,agt_009,dep_03,seg_04,115,0,19.20,23.99,4.8
tck_000943,2025-11-10 15:31,2025-11-11 00:57,2025-11-12 20:23,closed,medium,login access,chat,agt_001,dep_01,seg_03,48,1,9.44,52.88,4.3
tck_000944,2025-11-10 13:28,2025-11-11 21:38,2025-11-11 22:08,closed,low,onboarding help,phone,agt_008,dep_03,seg_02,86,0,32.17,32.67,4.6
tck_000945,2025-11-10 11:36,2025-11-11 03:18,2025-11-11 08:47,closed,medium,invoice dispute,portal,agt_005,dep_02,seg_03,48,0,15.71,21.20,4.5
tck_000946,2025-11-10 15:40,2025-11-11 02:56,2025-11-13 13:25,closed,medium,data export,portal,agt_015,dep_05,seg_01,36,1,11.27,69.76,3.4
tck_000947,2025-11-10 15:36,2025-11-11 00:31,2025-11-11 13:04,resolved,medium,login access,portal,agt_003,dep_01,seg_01,36,0,8.92,21.47,4.2
tck_000948,2025-11-10 09:49,2025-11-10 14:46,2025-11-12 03:53,resolved,high,data export,phone,agt_016,dep_05,seg_01,13,1,4.96,42.08,2.3
tck_000949,2025-11-10 09:35,2025-11-10 20:17,2025-11-11 12:18,closed,medium,billing question,portal,agt_005,dep_02,seg_04,57,0,10.71,26.72,4.6
tck_000950,2025-11-10 17:57,2025-11-10 20:46,2025-11-11 18:12,closed,high,login access,phone,agt_017,dep_01,seg_04,21,1,2.82,24.25,3.4
tck_000951,2025-11-10 16:24,2025-11-11 03:50,2025-11-14 09:24,closed,medium,billing question,chat,agt_005,dep_02,seg_03,48,1,11.44,89.01,2.7
tck_000952,2025-11-10 10:21,2025-11-10 13:04,2025-11-10 16:36,closed,high,login access,portal,agt_017,dep_01,seg_04,21,0,2.73,6.26,4.5
tck_000953,2025-11-10 00:42,2025-11-10 09:55,2025-11-10 10:25,closed,high,feature request,email,agt_010,dep_03,seg_04,21,0,9.22,9.72,5.0
tck_000954,2025-11-10 21:54,2025-11-11 16:51,2025-11-12 03:20,closed,low,billing question,phone,agt_005,dep_02,seg_03,96,0,18.96,29.43,4.7
tck_000955,2025-11-10 15:40,2025-11-10 17:02,,pending,high,onboarding help,phone,agt_018,dep_03,seg_03,18,1,1.38,4856.32,
tck_000956,2025-11-11 16:48,2025-11-12 17:43,2025-11-12 18:13,closed,medium,billing question,social,agt_007,dep_02,seg_01,36,0,24.92,25.42,5.0
tck_000957,2025-11-11 07:49,2025-11-11 12:30,,open,high,abuse report,chat,agt_013,dep_04,seg_05,24,1,4.69,4840.17,
tck_000958,2025-11-11 19:12,2025-11-12 05:12,2025-11-12 11:39,closed,low,billing question,phone,agt_005,dep_02,seg_01,72,0,10.01,16.45,4.5
tck_000959,2025-11-11 12:34,2025-11-12 03:36,2025-11-12 09:32,closed,medium,bug report,social,agt_002,dep_01,seg_04,57,0,15.05,20.97,4.5
tck_000960,2025-11-11 10:02,2025-11-12 02:27,2025-11-12 06:49,closed,low,onboarding help,email,agt_018,dep_03,seg_03,96,0,16.42,20.79,5.0
tck_000961,2025-11-11 07:53,2025-11-11 14:00,2025-11-12 10:45,closed,high,abuse report,chat,agt_013,dep_04,seg_03,18,1,6.12,26.87,3.4
tck_000962,2025-11-11 09:27,2025-11-11 21:09,2025-11-12 06:02,closed,medium,billing question,portal,agt_006,dep_02,seg_03,48,0,11.71,20.58,4.5
tck_000963,2025-11-11 20:01,2025-11-12 10:36,2025-11-13 10:24,resolved,medium,invoice dispute,email,agt_007,dep_02,seg_01,36,1,14.59,38.40,4.0
tck_000964,2025-11-11 08:50,2025-11-11 14:57,2025-11-12 20:48,closed,high,integration issue,chat,agt_016,dep_05,seg_02,16,1,6.12,35.98,3.2
tck_000965,2025-11-11 13:28,2025-11-11 21:55,2025-11-12 07:46,closed,medium,login access,chat,agt_004,dep_01,seg_04,57,0,8.45,18.32,4.6
tck_000966,2025-11-11 16:55,2025-11-11 23:59,2025-11-12 12:47,closed,medium,billing question,portal,agt_006,dep_02,seg_02,43,0,7.08,19.88,4.7
tck_000967,2025-11-11 14:54,2025-11-13 03:18,2025-11-13 12:07,closed,low,onboarding help,portal,agt_009,dep_03,seg_05,129,0,36.40,45.22,4.2
tck_000968,2025-11-11 11:24,2025-11-11 21:36,2025-11-13 03:40,closed,medium,onboarding help,email,agt_018,dep_03,seg_02,43,0,10.21,40.28,4.5
tck_000969,2025-11-11 11:09,2025-11-12 08:15,2025-11-12 08:45,closed,medium,login access,chat,agt_003,dep_01,seg_05,64,0,21.10,21.60,4.9
tck_000970,2025-11-11 00:41,2025-11-11 02:05,2025-11-11 14:02,closed,high,billing question,chat,agt_006,dep_02,seg_04,21,0,1.41,13.35,4.8
tck_000971,2025-11-11 18:11,2025-11-12 19:45,2025-11-13 12:41,closed,medium,integration issue,portal,agt_014,dep_05,seg_01,36,1,25.58,42.52,3.5
tck_000972,2025-11-11 15:47,2025-11-12 05:05,2025-11-12 05:35,closed,medium,feature request,email,agt_018,dep_03,seg_02,43,0,13.30,13.80,4.7
tck_000973,2025-11-11 10:34,2025-11-12 22:43,2025-11-15 01:25,closed,medium,abuse report,email,agt_012,dep_04,seg_01,36,1,36.16,86.85,3.5
tck_000974,2025-11-11 20:06,2025-11-12 18:15,2025-11-14 02:48,closed,medium,integration issue,email,agt_016,dep_05,seg_03,48,1,22.15,54.71,3.5
tck_000975,2025-11-11 09:12,2025-11-11 15:39,2025-11-12 04:31,closed,medium,login access,portal,agt_017,dep_01,seg_03,48,0,6.46,19.32,4.5
tck_000976,2025-11-11 08:52,2025-11-11 16:28,2025-11-12 07:13,closed,medium,login access,email,agt_002,dep_01,seg_02,43,0,7.61,22.35,4.9
tck_000977,2025-11-11 10:01,2025-11-11 11:42,2025-11-12 05:23,closed,critical,onboarding help,portal,agt_009,dep_03,seg_01,6,1,1.69,19.38,3.2
tck_000978,2025-11-11 15:33,2025-11-12 12:17,2025-11-13 02:21,closed,low,onboarding help,chat,agt_018,dep_03,seg_02,86,0,20.74,34.81,4.6
tck_000979,2025-11-11 18:59,2025-11-12 01:56,,pending,medium,bug report,portal,agt_002,dep_01,seg_03,48,1,6.96,4829.00,
tck_000980,2025-11-11 09:31,2025-11-11 14:00,2025-11-11 14:36,closed,high,billing question,chat,agt_005,dep_02,seg_03,18,0,4.48,5.09,4.2
tck_000981,2025-11-11 07:44,2025-11-11 22:05,2025-11-13 18:39,closed,medium,bug report,portal,agt_001,dep_01,seg_02,43,1,14.36,58.93,4.1
tck_000982,2025-11-11 08:20,2025-11-11 19:06,2025-11-12 16:48,closed,low,login access,phone,agt_017,dep_01,seg_03,96,0,10.77,32.47,4.5
tck_000983,2025-11-11 21:44,2025-11-12 09:56,2025-11-12 10:26,closed,medium,invoice dispute,portal,agt_005,dep_02,seg_03,48,0,12.21,12.71,5.0
tck_000984,2025-11-11 10:04,2025-11-11 13:36,2025-11-11 14:49,closed,high,login access,portal,agt_017,dep_01,seg_05,24,0,3.55,4.76,4.7
tck_000985,2025-11-11 07:47,2025-11-11 10:40,2025-11-11 12:19,closed,high,invoice dispute,portal,agt_006,dep_02,seg_03,18,0,2.89,4.54,4.8
tck_000986,2025-11-12 12:16,2025-11-13 05:10,2025-11-13 16:46,resolved,medium,onboarding help,email,agt_009,dep_03,seg_01,36,0,16.91,28.51,4.3
tck_000987,2025-11-12 12:57,2025-11-13 05:51,2025-11-17 11:53,closed,medium,bug report,portal,agt_004,dep_01,seg_03,48,1,16.91,118.95,3.3
tck_000988,2025-11-12 21:53,2025-11-13 05:42,2025-11-13 06:54,closed,high,bug report,phone,agt_004,dep_01,seg_03,18,0,7.82,9.02,5.0
tck_000989,2025-11-12 14:40,2025-11-12 15:36,2025-11-12 22:09,closed,critical,feature request,portal,agt_010,dep_03,seg_03,8,0,0.94,7.49,4.7
tck_000990,2025-11-12 16:56,2025-11-13 00:58,,pending,medium,billing question,chat,agt_006,dep_02,seg_03,48,1,8.05,4807.05,
tck_000991,2025-11-12 18:38,2025-11-12 19:23,2025-11-12 21:23,closed,critical,billing question,portal,agt_005,dep_02,seg_03,8,0,0.76,2.76,4.3
tck_000992,2025-11-12 08:35,2025-11-13 23:30,2025-11-14 00:00,closed,medium,abuse report,portal,agt_013,dep_04,seg_02,43,0,38.92,39.42,4.8
tck_000993,2025-11-12 18:33,2025-11-13 19:35,2025-11-14 00:56,closed,low,feature request,portal,agt_018,dep_03,seg_03,96,0,25.04,30.39,4.8
tck_000994,2025-11-12 17:59,2025-11-13 13:15,2025-11-13 19:19,closed,medium,invoice dispute,chat,agt_007,dep_02,seg_02,43,0,19.28,25.33,5.0
tck_000995,2025-11-12 18:36,2025-11-13 14:14,2025-11-15 07:26,closed,medium,bug report,phone,agt_017,dep_01,seg_02,43,1,19.65,60.84,2.9
tck_000996,2025-11-12 17:58,2025-11-13 10:11,2025-11-14 21:08,closed,low,bug report,chat,agt_001,dep_01,seg_04,115,0,16.22,51.18,4.8
tck_000997,2025-11-12 19:29,2025-11-13 06:42,2025-11-13 18:46,closed,medium,invoice dispute,email,agt_007,dep_02,seg_01,36,0,11.23,23.29,4.7
tck_000998,2025-11-12 16:28,2025-11-12 22:58,2025-11-13 21:41,closed,medium,login access,email,agt_001,dep_01,seg_01,36,0,6.51,29.22,5.0
tck_000999,2025-11-12 15:29,2025-11-13 07:06,2025-11-13 07:36,closed,medium,login access,email,agt_003,dep_01,seg_03,48,0,15.62,16.12,4.4
tck_001000,2025-11-12 08:21,2025-11-13 02:06,2025-11-13 02:36,closed,medium,login access,portal,agt_004,dep_01,seg_04,57,0,17.76,18.26,5.0
tck_001001,2025-11-12 07:47,2025-11-12 19:16,2025-11-13 19:42,closed,medium,onboarding help,portal,agt_018,dep_03,seg_05,64,0,11.50,35.92,4.6
tck_001002,2025-11-12 10:23,2025-11-13 06:40,2025-11-13 22:03,closed,low,data export,chat,agt_014,dep_05,seg_02,86,0,20.28,35.67,5.0
tck_001003,2025-11-12 07:38,2025-11-13 01:54,2025-11-14 12:10,closed,medium,integration issue,email,agt_015,dep_05,seg_01,36,1,18.27,52.55,3.9
tck_001004,2025-11-12 11:16,2025-11-15 05:36,2025-11-15 06:06,closed,low,bug report,portal,agt_017,dep_01,seg_02,86,0,66.34,66.84,4.7
tck_001005,2025-11-12 23:23,2025-11-13 04:52,2025-11-15 09:43,closed,medium,feature request,chat,agt_010,dep_03,seg_01,36,1,5.49,58.34,3.2
tck_001006,2025-11-12 16:07,2025-11-13 12:28,2025-11-13 12:58,closed,low,billing question,email,agt_005,dep_02,seg_01,72,0,20.36,20.86,4.4
tck_001007,2025-11-12 18:06,2025-11-13 02:59,2025-11-13 03:29,closed,medium,login access,email,agt_004,dep_01,seg_02,43,0,8.90,9.40,4.8
tck_001008,2025-11-12 20:31,2025-11-12 21:18,2025-11-13 02:15,closed,critical,integration issue,email,agt_016,dep_05,seg_04,9,0,0.79,5.74,4.7
tck_001009,2025-11-12 09:35,2025-11-13 17:26,2025-11-13 17:56,resolved,medium,invoice dispute,chat,agt_006,dep_02,seg_03,48,0,31.86,32.36,5.0
tck_001010,2025-11-12 11:04,2025-11-12 16:35,,in_progress,high,abuse report,chat,agt_011,dep_04,seg_04,21,1,5.53,4812.92,
tck_001011,2025-11-12 07:07,2025-11-12 22:59,2025-11-15 19:31,closed,low,integration issue,portal,agt_014,dep_05,seg_05,129,0,15.87,84.41,4.2
tck_001012,2025-11-12 15:44,2025-11-13 05:30,2025-11-13 06:00,resolved,medium,onboarding help,chat,agt_010,dep_03,seg_04,57,0,13.78,14.28,4.3
tck_001013,2025-11-12 12:28,2025-11-13 11:32,2025-11-13 12:02,closed,medium,onboarding help,email,agt_008,dep_03,seg_03,48,0,23.08,23.58,4.5
tck_001014,2025-11-12 17:48,2025-11-12 18:29,2025-11-13 00:57,resolved,critical,billing question,chat,agt_005,dep_02,seg_03,8,0,0.68,7.16,4.6
tck_001015,2025-11-12 12:42,2025-11-13 02:20,2025-11-13 02:50,closed,low,billing question,phone,agt_005,dep_02,seg_03,96,0,13.64,14.14,5.0
tck_001016,2025-11-12 17:57,2025-11-13 12:21,2025-11-15 08:52,closed,medium,invoice dispute,portal,agt_005,dep_02,seg_03,48,1,18.41,62.92,3.7
tck_001017,2025-11-12 16:34,2025-11-13 13:57,2025-11-13 14:27,closed,low,billing question,social,agt_007,dep_02,seg_01,72,0,21.39,21.89,5.0
tck_001018,2025-11-13 18:22,2025-11-14 10:16,2025-11-16 10:10,closed,medium,feature request,portal,agt_009,dep_03,seg_01,36,1,15.90,63.80,3.6
tck_001019,2025-11-13 17:24,2025-11-14 03:58,2025-11-14 05:26,resolved,medium,login access,email,agt_017,dep_01,seg_03,48,0,10.57,12.04,4.7
tck_001020,2025-11-13 12:57,2025-11-14 05:19,2025-11-16 01:00,resolved,medium,feature request,portal,agt_010,dep_03,seg_03,48,1,16.37,60.06,3.0
tck_001021,2025-11-13 17:27,2025-11-13 23:17,2025-11-14 10:58,closed,medium,login access,email,agt_017,dep_01,seg_03,48,0,5.85,17.53,4.7
tck_001022,2025-11-13 14:54,2025-11-14 13:08,2025-11-14 13:38,closed,medium,billing question,email,agt_007,dep_02,seg_02,43,0,22.25,22.75,4.3
tck_001023,2025-11-13 10:32,2025-11-14 02:45,2025-11-17 17:57,closed,medium,integration issue,phone,agt_014,dep_05,seg_03,48,1,16.22,103.43,3.4
tck_001024,2025-11-13 16:17,2025-11-14 08:35,2025-11-15 05:24,closed,medium,bug report,social,agt_017,dep_01,seg_01,36,1,16.31,37.12,3.7
tck_001025,2025-11-13 10:13,2025-11-13 15:50,2025-11-13 20:48,closed,medium,billing question,portal,agt_005,dep_02,seg_03,48,0,5.62,10.60,5.0
tck_001026,2025-11-13 14:06,2025-11-13 23:05,2025-11-15 08:50,closed,medium,feature request,email,agt_008,dep_03,seg_05,64,0,8.99,42.74,4.0
tck_001027,2025-11-13 12:47,2025-11-14 07:45,2025-11-16 18:13,closed,low,onboarding help,chat,agt_018,dep_03,seg_04,115,0,18.97,77.45,4.7
tck_001028,2025-11-13 00:25,2025-11-13 10:37,2025-11-13 12:15,closed,medium,billing question,chat,agt_007,dep_02,seg_01,36,0,10.21,11.85,5.0
tck_001029,2025-11-13 17:15,2025-11-13 18:39,2025-11-14 05:02,closed,critical,invoice dispute,portal,agt_006,dep_02,seg_03,8,1,1.40,11.79,2.7
tck_001030,2025-11-13 10:42,2025-11-13 13:02,2025-11-13 19:54,closed,high,bug report,chat,agt_002,dep_01,seg_01,13,0,2.34,9.20,4.8
tck_001031,2025-11-13 08:32,2025-11-14 15:17,,open,low,onboarding help,chat,agt_010,dep_03,seg_02,86,1,30.77,4791.45,
tck_001032,2025-11-13 09:18,2025-11-13 23:26,2025-11-14 17:37,closed,medium,invoice dispute,chat,agt_006,dep_02,seg_01,36,0,14.13,32.32,5.0
